StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
18120101,1,1,アキハバラ,「みんな～、こ～んに～ちは～♪」,,
18120101,2,1,,薄暗くて陰気な『廃駅』に、やたらと陽気なキンキン声が響く。,,
18120101,3,1,アキハバラ,「第百六十五回『アキバ☆ちゃんねる』、元気に無敵に配信中でっちゅ！\n　今日はね、近ごろ一部で話題の廃墟風ダンジョン――\n　通称『廃駅』の攻略をしたいと思ってま～ちゅ！」,,
18120101,4,1,,かなり意味不明なことを言いながら、\n特鉄隊の新入りであるアキハバラが無邪気な笑みを浮かべる。\n彼女は手にした厳つい種子島（長銃）を指揮棒のように振りつつ、\n軽やかに飛び跳ねていた。,,
18120101,5,1,アキハバラ,「ときどき実況どころじゃない状況になったり、\n　脈絡なくグロ画像とか飛び出したりするかもしれまちぇんけど！\n　みんなそういうのには慣れっこだと思いまちゅし、\n　適当に自衛してくだちゃいね♪」,,
18120101,6,1,アキハバラ,「クレームを含めたご意見・ご要望、および新規ちゃんねる登録の\n　手続きについては特鉄隊本部に問い合わせてくだちゃい！\n　基本的に配信は一方通行なので、\n　この場でそのへんの処理をするのは無理ぽよでちゅ！」,,
18120101,7,1,,『無理ぽよ』って何だ？,,
18120101,8,1,アキハバラ,「えっ？　あ～……車掌氏にはわかんなかったでちゅか、\n　このへんの言い回しはニシキのごく狭い範囲でしか通じまちぇんしね」,,
18120101,9,1,アキハバラ,「気をつけまちょう。\n　今後は『アキバ☆ちゃんねる』を全世界的に配信したいし、\n　老若男女、誰にでもわかるように喋らないと」,,
18120101,10,1,アキハバラ,「おけおけ、今後の参考にしまっちゅ！\n　助言ありがとうでちゅ、車掌氏～♪」,,
18120101,11,1,,お礼を口にしてぺこりとお辞儀をする彼女は愛らしいが、\nさっきから本当に言っている意味がわからない。\n『配信』とは何だろう？　『アキバ☆ちゃんねる』とは……？,,
18120101,12,1,アキハバラ,「あれっ、そのへんについて説明してなかったでちたっけ？\n　あくまでも配信は趣味でちゅからね～、\n　特鉄隊の仕事とは関係ないかな――って思って伝えてなかったかも？」,,
