StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
13720101,1,1,,ある日の昼下がり。\n久方ぶりに休暇をもらえたのは良いものの、\n日頃のワーカホリックが祟って休みかたが思い出せず――\n無為に、ぼうっとベンチに座って日向ぼっこをしていた。,,
13720101,2,1,,このままでは、せっかくの休暇を無駄にしてしまう。\nちょうどお昼時だし、\nここは普段はしない贅沢をして美味しいものでも食べに行くか――。\nなどと考えて、ベンチから立ち上がると同時に妙な声が聞こえてきた。,,
13720101,3,1,ロズウェル,「ベントラーベントラー、スペースピープル……。\n　ベントラーベントラー、スペースピープル……」,,
13720101,4,1,,不気味な呪文めいた声にギョッとして見ると、\n特鉄隊の新入り隊員――ロズウェルが奇行を繰り広げていた。\nなぜか彼女の武器たる異様な形状の斧、\nその柄の部分で足元の緑地をゴリゴリと削っているのだ。,,
13720101,5,1,,やや距離があるのでよく見えないが、\nどうも魔方陣のようなものを描いているらしい。\n暇を持て余していたこともあり、\n興味を引かれて彼女に近づき声をかけてみる。,,
13720101,6,1,,何をしているんだ、ロズウェル？,,
13720101,7,1,ロズウェル,「ベントラーベントラー……。\n　ベントラーベントラー……」,,
13720101,8,1,,だが、彼女は返事をするどころか反応もしてくれない。\nどうも、ものすごく集中しているらしい。\nやっていることは子供の他愛ない落書き遊びと同じなのだが、\nもしかしたら彼女にとっては重要な儀式なのかもしれない。,,
13720101,9,1,,だとしたら、邪魔をするのも気が咎める。\nそう思って踵を返しかけたところで、\nゆっくりゆっくりロズウェルが顔を上げてこちらを見た。,,
13720101,10,1,ロズウェル,「失敬、スペースブラザー……\n　ではなく、ここでは『車掌』と呼ぶべきでしたか。\n　名前というものにあまり馴染みがないもので、\n　ロズウェルは上手に使いこなせないようです」,,
13720101,11,1,ロズウェル,「ロズウェル、という名前もあまり自分の所有物という気がしないらしく、\n　咄嗟に反応ができなかったようです。\n　失礼な態度だったかもしれません、\n　とロズウェルは反省しているようです」,,
13720101,12,1,,独特というか違和感のある口調で一気にそれだけ言って、\nロズウェルは小首を傾げる。,,
13720101,13,1,ロズウェル,「ロズウェルに何か用でしたか、と問いを発します」,,
13720101,14,1,,いや……。\n用というほどでもないが、何をやっているのか気になった。,,
