StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
11020101,1,1,,ある日の早朝、訓練場でクインズウェイを見かけた。\nこんな早くから剣の稽古をしているようだが……。,,
11020101,2,1,クインズウェイ,「あっ、車掌さん、おはようございます！\n　随分と早いですね」,,
11020101,3,1,,それはこちらのセリフだ。\nまだ誰も起きてない時間だぞ。\n見たところ随分と汗だくのようだが、\n朝からそんなに飛ばして大丈夫なのか？,,
11020101,4,1,クインズウェイ,「問題ありません。\n　このぐらいの朝稽古、騎士学校では普通でしたから」,,
11020101,5,1,,クインズウェイは騎士学校でも超がつくほどの優等生だ。\n中には天才と呼ぶ者もいるが、それはきっと違う。\nこのような地道な努力が実を結んだのだろう。,,
11020101,6,1,クインズウェイ,「私みたいな普通の騎士では努力は必要不可欠ですからね。\n　特鉄隊には本当に天才みたいな人もいるので、\n　ちょっと焦ってしまうのが正直なところです」,,
11020101,7,1,,いや、クインズウェイのレベルで「普通」と言われると\nきっと騎士学校の後輩たちは泣きたくなると思うんだが……。,,
11020101,8,1,クインズウェイ,「まあ、私の場合、騎士学校に入る前から訓練してましたからね。\n　剣術に関してはとても優秀な家庭教師がついていましたので」,,
11020101,9,1,,なるほど、それで騎士学校に入学して早々に\n「剣の達人がいる」などと騒がれていたのか。,,
11020101,10,1,クインズウェイ,「それは言いすぎですよ。\n　仮にそういう噂が立っていたとしたら、\n　ノッティングヒルの影響でしょう。\n　彼女は私のことを少し過大評価していましたから」,,
11020101,11,1,,ノッティングヒルは特鉄隊に入った今でも\nやたらとクインズウェイを引き合いに出してくるイメージなんだが、\n二人が騎士学校にいた頃や、騎士学校に入る前はもっと酷かったのか？,,
11020101,12,1,クインズウェイ,「そうですね。いつも大声で私の名前を呼んで、\n　今日はどこで勝負だーとか、何で勝負だーとか……」,,
11020101,13,1,クインズウェイ,「それのせいで、騎士学校で私の噂が一人歩きしているんですよ。\n　ノッティングヒルは騎士の名家で、剣の腕もかなり立ちますので」,,
11020101,14,1,,そのノッティングヒルとの勝負に勝っていたのは\nクインズウェイのはずだが、そのことについて彼女は何も言わない。,,
11020101,15,1,クインズウェイ,「私には鍛錬が必要なんです。\n　どんな強敵が現れても、車掌さんをお守りできるように」,,
11020101,16,1,,ひたすら剣を振り続けるクインズウェイの目に\nライバルの姿は映っていない。\n彼女は、誰の背中を追っているのだろうか……。,,
11020102,1,1,,今日はクインズウェイと二人でセントイリス騎士学校に来ている。\n学生たちへの講義や剣術指南を終えたクインズウェイが\n母校の様子を見て回りたいというので、こちらもそれに付き合うことにした。,,
11020102,2,1,クインズウェイ,「なんだか、とても懐かしい感じがします。\n　不思議です。ついこの間までここに通っていたはずなのに……」,,
11020102,3,1,,クインズウェイは騎士学校に入ってすぐに特鉄隊の候補生になったからな。\n他の同期生と比べて離れていた時間が長く感じるのだろう。,,
11020102,4,1,クインズウェイ,「特鉄隊の候補生になったら訓練施設も学生寮も変わりますからね。\n　目に入る景色も、付き合う人もがらっと変わるんですよ。\n　同じ敷地内にあるのに、騎士学校と特鉄隊は全然違います」,,
11020102,5,1,クインズウェイ,「でも、やっぱりここが母校っていう感じがしますね。\n　私にとっての『学校』は、この騎士学校なんだなぁって。\n　特鉄隊の候補生になると、\n　入隊するまでは試験と訓練のことしか考えられませんから」,,
11020102,6,1,クインズウェイ,「……」,,
11020102,7,1,クインズウェイ,「騎士学校に入ったら、友達を作ること。\n　そして、その友達と一緒に楽しいこともつらいことも共有すること。\n　ちょっとくらい悪さをしたっていいから、好きなことを見つけること」,,
11020102,8,1,クインズウェイ,「……それが、騎士学校に入る前に立てた私の目標でした。\n　侍女のローザとの約束でもあります」,,
11020102,9,1,,なんというか、意外だ。\nクインズウェイのことだから、最高の騎士になるとか、\n授業は絶対にサボらないとか、そういう目標を立てそうなものだが……。,,
11020102,10,1,クインズウェイ,「私は小さいころ病弱だったので\n　あんまり友達と遊んだ経験がなかったんですよ。\n　だから、ノッティングヒルが声を掛けてくれたときは\n　とても嬉しかったです」,,
11020102,11,1,,ノッティングヒルやランカスターと別れるのはつらかったか？,,
11020102,12,1,クインズウェイ,「もう少し一緒にいたかったとは思います。\n　でも、つらいとは思いませんでしたよ。\n　特鉄隊の試験に受かったことの喜びのほうが大きかったのでしょうね。\n　その頃はすでに騎士団ではなく特鉄隊に入隊することを目指していたので」,,
11020102,13,1,クインズウェイ,「でも、まさかノッティングヒルとランカスターまで\n　特鉄隊に入るとは思いませんでした。\n　特にノッティングヒルは由緒正しい騎士の家系ですから、\n　ご両親を説得するのにとても苦労したことでしょう」,,
11020102,14,1,,まあ、両親の説得もそうだろうが、\n特鉄隊の試験に合格するのにもかなり苦労したことだろう。\nノッティングヒルとランカスターは、\nクインズウェイと違って何度も試験に落ちたと聞いているからな……。,,
