StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
13120101,1,1,,――買った。買ってしまった。,,
13120101,2,1,,高級下着ブランド『セクシーボマー』のセクシーパンツ。\n取材がてらに立ち寄ったのだが、\n店員のたくみな話術に乗せられてつい衝動買いをしてしまった。,,
13120101,3,1,,――１０着も。,,
13120101,4,1,,少々買いすぎてしまったことは否めない。\nしかし、さすがは有名ブランドの高級下着だ。\nそのデザインと質感はそこらで売っている安物とは違う。\n多めに持ってけばそのぶん消耗も抑えられるというし、いい買い物をした。,,
13120101,5,1,ドーヴァー,「車掌さーん！\n　遊びにきたよー！」,,
13120101,6,1,ドーヴァー,「ってうわぁーーッ！！」,,
13120101,7,1,ドーヴァー,「いったたた……。\n　なんだろ？　バナナの皮でも踏んづけたかな？」,,
13120101,8,1,ドーヴァー,「でも、バナナの皮にしてはちょっとツルツルしてる……」,,
13120101,9,1,,ドーヴァーが踏んづけたのはバナナの皮ではない。\n黄色に輝く高級パンツだ。\n意味もなくベッドの上に並べたときに落としてしまったらしい。,,
13120101,10,1,ドーヴァー,「パンツ！？　私、車掌さんのおパンツ踏んで転んだの！？」,,
13120101,11,1,ドーヴァー,「あーっ！\n　よく見たらおまたのところが裂けちゃってるーっ！」,,
13120101,12,1,,な、なんだと！？\nまだ一度もはいていないのに！\nしかも黄色はけっこう気に入っていたやつだ。\n店の在庫もなく最後の一着と聞いていた……。,,
13120101,13,1,ドーヴァー,「ご、ごめんなさい。\n　私、ちょっと元気が有り余りすぎちゃって……」,,
13120101,14,1,,元気が有り余りすぎるのは悪いことではない。\nだが、部屋に入る時はまずノックだ。\n学校でも習っただろう。,,
13120101,15,1,ドーヴァー,「そうだよね。お部屋に入るときはまずノック。\n　私ったら、お姉さんなのにそんな基本的なことを忘れてたよ」,,
13120101,16,1,ドーヴァー,「ねえ車掌さん。\n　この下着って、セントイリスの有名ブランド\n　『セクシーボマー』のカラフルコレクションだよね？」,,
13120101,17,1,,そうだ。よく知っているな。\nまさかドーヴァーもそういう下着に興味があるのか？,,
13120101,18,1,ドーヴァー,「へっ？　いや、『セクシーボマー』は、\n　下着以外にも子供服の部門があるから、それで……」,,
13120101,19,1,ドーヴァー,「ち、ちがうよ！？\n　私は『セクシーボマー』の子供服なんか買ってないからね！？\n　そもそも高すぎてお母さんが買ってくれなかったし！」,,
13120101,20,1,,では、やはり下着のほうか？,,
13120101,21,1,ドーヴァー,「もっちろん！\n　『セクシーボマー』のあの大人っぽいところがいいんだよね～。\n　私も買ってみようかなぁって思ってるんだ～」,,
13120101,22,1,,そうか、ドーヴァーが『セクシーボマー』の下着を……。\n自分も店で何種類か見てきたが、かなりきわどいデザインが多いぞ？\n特に、胸やおしりを強調されたものが多い。,,
13120101,23,1,ドーヴァー,「えっ、胸？　おしり？」,,
13120101,24,1,ドーヴァー,「だ、だいじょうぶだよね？\n　昔よりは大きくなってるはずだよね？\n　もう『ドーヴァーの白い崖』なんて……」,,
13120101,25,1,,ドーヴァーの白い崖？,,
13120101,26,1,ドーヴァー,「う、うん……。\n　村のお兄さんたちが私の胸を見てそう言ってた。\n　崖よりはあると思うんだけど」,,
13120101,27,1,,――いや、それは崖の形状によるだろう。,,
13120101,28,1,,……と、言うわけにはいかない。\nドーヴァーにもきっと似合う下着があるさ。\nこんど一緒に『セクシーボマー』に行ってみるか。,,
13120101,29,1,ドーヴァー,「ほんと？」,,
13120101,30,1,,えっ？　いや、あの……。,,
13120101,31,1,ドーヴァー,「車掌さん、私と一緒に『セクシーボマー』に行ってくれるの？\n　よかったぁ。あのお店、一人で入るにはけっこう勇気がいるんだよね」,,
13120101,32,1,ドーヴァー,「それじゃ、さっそく今から行こう♪\n　ちょうどお金もたくさん持ってるし、\n　車掌さんに選んでもらっちゃおうかな～♪」,,
13120101,33,1,,ということで、ドーヴァーと仲良く手をつないで\n高級下着店に行くことになったわけだが。,,
13120101,34,1,,たぶん、ドーヴァーに似合うのは\n別の部門のほうだと思う……。,,
13120102,1,1,ドーヴァー,「せーくしーぼまぁぁぁぁぁぁっ！？」,,
13120102,2,1,,セントイリスの高級下着店に、ドーヴァーの悲鳴が響き渡る。\nただの叫び声ならつまみ出されているところを、\nうまいこと店の名前を叫んでいるのでギリギリセーフと判断された。\n――店内では静かにしましょう。,,
13120102,3,1,ドーヴァー,「むりむりむりむりむり！\n　こんなの私が着けたらヘンタイハーフエルフレンジャーだよ！」,,
13120102,4,1,,――誰もそのまま狩りになど出ないだろう。,,
13120102,5,1,ドーヴァー,「これなんかお胸がパカパカだよ！？\n　非常食でも詰めるの！？」,,
13120102,6,1,,それは胸が大きい人用だ。\n非常食を詰めてもいいかもしれないが。,,
13120102,7,1,セクシーな女性店員,「お客様、いかがでしたか？」,,
13120102,8,1,ドーヴァー,「えっ、あのっ……イカ？」,,
13120102,9,1,,先ほどドーヴァーが試着室に持っていった\n商品の感想を訊かれているのだ。イカじゃない。,,
13120102,10,1,ドーヴァー,「えっと、雑誌で見るのとちょっと違うっていうか？\n　私のイメージには合わなかったっていうか……」,,
13120102,11,1,ドーヴァー,「ちょ、ちょっとお姉さんすぎたかな！\n　もう少し考えてから来てみます！」,,
13120102,12,1,ドーヴァー,「ふう、やっぱり『セクシーボマー』は早かったかな……」,,
13120102,13,1,,確かにドーヴァーには早かったかもしれない。\nああいった高級ブランドには、対象となる客層が設定されているからな。\nあのブランド品を身につけるのは、もっと上の年代の人が多い。,,
13120102,14,1,ドーヴァー,「私がもっとお姉さんっぽくなればいいんだよね。\n　いや、もちろん今でも十分おねえさんだけど……」,,
13120102,15,1,ドーヴァー,「でも、さっきのお店にいた人たちに比べると\n　まだ足りないなぁって思う。\n　あの人たちは、パッと見ただけで大人の女性って感じがしたもん」,,
13120102,16,1,,気になったんだが、\nもう下着のブランドやデザインにこだわる必要はないだろう。\nドーヴァーが求めているのは、\nイメージと合わないものを身につけることではないはずだ。,,
13120102,17,1,,純粋に、大人の女性としての魅力を引き出したい。\nそう思っているのではないか？,,
13120102,18,1,ドーヴァー,「おとなのじょせいとしての、魅力……」,,
13120102,19,1,ドーヴァー,「そうそうそれそれ！\n　別に『セクシーボマー』がどうしても欲しいわけじゃないんだよ！\n　っていうかどうせ着られないし！　お胸に非常食だし！」,,
13120102,20,1,ドーヴァー,「私がほしいのは、大人の女性の魅力。\n　さっきのお店にいた人たちみたいに、\n　一目で大人だなぁって思われたいの」,,
13120102,21,1,,――なかなかの難題だな。,,
13120102,22,1,,という現実的な感想はもちろん口には出さない。\n特鉄隊の隊長として迷えるドーヴァーに\nアドバイスをしなくては。,,
