StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
1820101,1,1,,深夜。執務室に泊まりこんでの書類作業の息抜きに、\n中庭を散歩していると――甘い香りが鼻腔をくすぐった。,,
1820101,2,1,,ふらふらと、その香りに誘われるように歩いて――。,,
1820101,3,1,ペナンヒル,「…………」,,
1820101,4,1,,中庭に生い茂る植えこみの陰で、\nなぜか膝を抱えているペナンヒルを発見した。\n彼女はかたく目を閉じ、微動だにしない。,,
1820101,5,1,ペナンヒル,「……ん？」,,
1820101,6,1,,あまりにも動かないので『死んでるんじゃないか？』と心配になったが、\nペナンヒルはこちらの気配を察したのか薄らと目を開く。,,
1820101,7,1,ペナンヒル,「何」,,
1820101,8,1,,いや『何』って、おまえこそ何してるんだペナンヒル。\n夜更けに、女の子がこんな場所で独りぼっちで……。\nどこか痛めて、動けないとかか？　医務室まで運ぼうか？,,
1820101,9,1,ペナンヒル,「ほっといてくれる？\n　超、うざい」,,
1820101,10,1,ペナンヒル,「どこも怪我してないし……。\n　たぶんあんたと同じ、息抜きに散歩してるだけ。\n　夜風に当たるのが好きなだけ。何か文句ある？」,,
1820101,11,1,,文句ならある。\n明日も任務や授業があるだろう、さっさと部屋に戻ってゆっくり休め。,,
1820101,12,1,ペナンヒル,「は？　こっちの台詞なんだけど。\n　うちは遅い時間に授業とかを入れてるから昼に寝て夜起きる生活してるの、\n　あんたこそ朝から晩まで忙しいんでしょ――さっさと帰って寝れば？」,,
1820101,13,1,,いや、今日は徹夜で書類仕事をやっつけなくちゃいけなくてな。\n戦闘はおまえたちトレインナイトに頼りっぱなしなぶん、\nそういうところで貢献しないと。,,
1820101,14,1,ペナンヒル,「ふ～ん。どうでもいいけど……\n　車掌、もうオッサンなんだから無理しないほうがいいよ。\n　あんまり徹夜とかしてると、ぽっくり逝くよ」,,
1820101,15,1,,オッサンって……。\n傷つくなぁ、そんなに老けてるか？,,
1820101,16,1,ペナンヒル,「うちから見れば、あんたもじゅうぶんオッサン。\n　べつにオッサンって嫌いじゃないけどね――\n　故郷の『夜の蝶』を思い出すし、加齢臭とかけっこう好き」,,
