StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
301601,1,1,,狂乱する女を見た。,,
301601,2,1,ウィスパー,「ああああ！　うあああああ！　ああああうううあああああ！」,,
301601,3,1,,悲痛に泣き叫んでいるのは、\nこれまで何度も我らに迷惑をかけてきた犯罪集団――\nドッガン団の幹部、ウィスパーと呼ばれている女性だ。,,
301601,4,1,ウィスパー,「ああああ！　うああああああ！」,,
301601,5,1,,彼女はその道化た衣装に似合わぬ狂態で、\n不格好に握りしめられた彼女の武器――短剣を振り回している。\nその姿は、癇癪を起こして暴れている駄々っ子のようだった。,,
301601,6,1,サマンサ,「うふふふ、何を怒っているの？」,,
301601,7,1,サマンサ,「どうして怒るの？　泣くのも駄目よ？　笑って笑って♪」,,
301601,8,1,サマンサ,「――だって！　今日は楽しい結婚式だもの！」,,
301601,9,1,ウィスパー,「黙れぇえええええええ！」,,
301601,10,1,,擦り切れた声で叫ぶウィスパーの周囲に、\n幻霧のなかにたびたび出現する奇妙な存在――サマンサがいる。\nまさに霧のように朧気なそれらは木々の隙間に顔や手などを覗かせ、\nウィスパーを嘲弄するように囁いている。,,
301601,11,1,サマンサ,「ねぇ、暴れるのはもう止めましょ？」,,
301601,12,1,サマンサ,「笑顔でお祝いしなくっちゃ！」,,
301601,13,1,サマンサ,「――だって！　結婚するのはあなたのお姉さんなんでしょ？」,,
301601,14,1,ウィスパー,「黙れ黙れ黙れ！　喋るな！\n　人間みたいに喋るなっ、邪霊があああああ！」,,
301601,15,1,,ウィスパーはあきらかに逆上した様子で、\n手近にいたサマンサに短剣で斬りかかる。\nだが、駄目だ――サマンサに攻撃してはならない。,,
301601,16,1,,サマンサは人に見えて人に非ず、その正体は未だ謎めいているが――\n以前、危険な怪物である『鉄路の探求者』に変じたことがある。\nサマンサを傷つけ、追い詰めることで、\n彼女らはすべてを破壊する災厄と化すのかもしれないのだ。,,
301601,17,1,,それを知るこちらは、咄嗟にウィスパーに呼びかけた。\n――止せ！　そいつらを、サマンサを傷つけてはならない！,,
301601,18,1,ウィスパー,「あぁ――」,,
301601,19,1,,ウィスパーはそんなこちらの声に敏感に反応し、ゆらぁりと身を揺する。\nそして怒りに白濁した双眸でこちらを睨むと、\n月光に煌めく短剣を構え直した。,,
301601,20,1,ウィスパー,「そこにも、いたか――サマンサぁああああ！」,,
301601,21,1,,……！？　ウィスパーがこちらを『サマンサ』と呼び、\n濃厚な殺意を放ちながら接近してくる！\nこれは予想外で、こちらは咄嗟に反応もできずに身を竦ませた。,,
301601,22,1,ウィスパー,「死ね！　滅べ！　欠片も残さず消え失せろっ、邪霊があああ！」,,
301601,23,1,,そんなウィスパーの凶刃が、こちらの喉笛を掻き切ろうとした刹那――,,
301601,24,1,ナラ,「危ないっ、車掌さん！」,,
301601,25,1,,横合いから突っこんできた特鉄隊員のナラが、\nまさに野生の大型動物のようにウィスパーを跳ね飛ばす。\nおおきな彼女の全体重をかけた体当たりだ、\nさしものウィスパーも踏ん張れずに枯れ木のように吹っ飛んだ。,,
301601,26,1,ナラ,「あうあう？　痛たたた、目の前でお星さんがチカチカする～？」,,
301601,27,1,,自分で攻撃を仕掛けておいてダメージを被ったのか、\nナラはふらふらしてその場にへたりこむ。\n相変わらず、頼もしい見た目のわりに何となく放っておけない感じの子だ。,,
301601,28,1,ナラ,「しゃ、車掌さん……だいじょぶ？\n　どっか怪我してへん？」,,
301601,29,1,,ナラが優しくこちらを気遣いながら、起き上がると涙目で近づいてくる。\n直後、そんな彼女の周囲の木々に多数のサマンサが出現した。,,
301601,30,1,サマンサ,「だぁれ？」,,
301601,31,1,サマンサ,「関係ないひとは、神聖なる結婚式会場に入ってきちゃ駄目よ？」,,
301601,32,1,ナラ,「ひょええっ、何か変なのがぎょうさんおるっ！？」,,
301601,33,1,,サマンサだ。聞いたことがないか、ナラ？\n最近の研究によって、ミストモンスターなどよりよほど危険な災厄そのもの\n――と判断された超常的な存在だ。,,
301601,34,1,ナラ,「え？　え？　すんまへんっ！\n　うちまだ特鉄隊に入って日が浅いから、\n　専門用語とかよぉわからへんねんよ～？」,,
301601,35,1,,とにかく危険、ということだ。\nさっぱり状況がわからないが、ひとまずこの場から離脱を――,,
301601,36,1,ウィスパー,「サマンサぁああああ！」,,
