StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
301001,1,1,,渺茫とした砂漠地帯の片隅に、フレイマリン最大の歓楽街がある。\nそこはこの世に存在するあらゆる金銀財宝が、\n快楽が、悪徳が集まる欲望の都である。,,
301001,2,1,,不夜城めいたそんな街でも名高い、\n伝説のナイトクラブ『夜の蝶』の店内にて――\n別働隊を指揮している副長パディントンが、\nどんがらがっしゃんと派手な音を立ててスッ転んだ。,,
301001,3,1,パディントン,「はわわ！？」,,
301001,4,1,,いくつもの酒杯が宙を舞い、店内の灯りを反射してサイケデリックに輝く。\n騒音にビクッとして、どこか心あらずな様子だった特鉄隊員たち――\nヴィヴィアンとヨシノが目を丸くした。,,
301001,5,1,ヴィヴィアン,「ちょっと、大丈夫パディントン？　怪我はない？」,,
301001,6,1,ヨシノ,「おお～、ちかごろパディントンのドジっ子ぶりがかそくしている」,,
301001,7,1,パディントン,「あうあう……。も、申し訳ありませぇん。\n　お世話になってる身の上ですし、\n　ちょっとでもお店の仕事を手伝えたら――と思ったのですけど」,,
301001,8,1,,現在、別働隊の彼女たち三人はこの街で潜伏任務の真っ最中だ。\n現地人のなかに溶けこみ、情報収集などをしている。,,
301001,9,1,,その際、同じ特鉄隊員のペナンヒルなどの伝手を頼り、\n彼女の実家である『夜の蝶』に居候することになった。\nこの街は治安が悪いことで有名だが、\nここなら安全に活動拠点として利用できる。,,
301001,10,1,ヴィヴィアン,「その気持ちは立派だけど、\n　『手伝い』どころか『邪魔』になっちゃってない？\n　私たちには私たちの任務があるんだし、\n　そっちに集中したほうが良いと思うわよ～？」,,
301001,11,1,ヨシノ,「うん、プロに任せるべき。しろうとが手を出しても迷惑かも。\n　パディントンが、ここに骨を埋めるつもりならべつに止めないけど」,,
301001,12,1,ヴィヴィアン,「そうだとしても、あんまりお奨めしないわよ。\n　パディントンは私やヨシノと違って、\n　何でも器用にこなせるタイプじゃないんだし」,,
301001,13,1,ヨシノ,「おお～、ヴィヴィアンのヨシノへのひょうかが高い」,,
301001,14,1,ヴィヴィアン,「正直に事実を述べてるだけよ、ヨシノって天才タイプよねぇ。\n　逆にパディントンは努力家タイプだし、\n　慣れないことに手を出しても痛い目を見るだけよ」,,
301001,15,1,ヴィヴィアン,「おまけに、真面目でお堅いセントイリスの神子なんでしょ。\n　男のひとを酔わせて楽しませる～っていう、\n　こういうナイトクラブの仕事は向いてないと思うわよ」,,
301001,16,1,パディントン,「はわわ……。これでも実家では親族に眉をひそめられがちな、\n　やんちゃな子として有名だったのですが。\n　やたら家具とか壊すので、『破壊の神子』とか呼ばれてました」,,
301001,17,1,ヴィヴィアン,「その渾名が付けられた理由はわかるわ。あぁもう、\n　割れたグラスや飛び散ったお酒で床がメチャクチャじゃない……。\n　片付けちゃうから、ちょっと下がってて」,,
301001,18,1,パディントン,「うう、不甲斐ないのです。\n　すみません、ヴィヴィアンさん」,,
301001,19,1,ヨシノ,「おお～、さすがヴィヴィアン。\n　任せて安心、なっとくの奥さん力」,,
301001,20,1,ヴィヴィアン,「奥さん力って何……。っと、とと？」,,
301001,21,1,パディントン,「あわわっ、車掌どの！　な、何故ここに……？」,,
301001,22,1,,店の片隅で和気藹々としていた別働隊の三人に、\nそっと歩み寄って声をかけた。,,
301001,23,1,,店内は非常に騒がしいせいか――\n訓練された軍人である彼女らでも、\n今の今までこちらの接近に気づかなかったらしい。,,
301001,24,1,ヴィヴィアン,「というか、こうして顔を見せてくれたのが意外だったから。\n　車掌さんたちの本隊は『大変な状況』に陥ってるって聞いてたしね、\n　きっと今ごろはその事後処理とかで大わらわなんだろうなぁ――\n　って思ってたのよ」,,
301001,25,1,パディントン,「はい。特鉄隊の秘密通信で概要だけは伝えられたのですが、\n　大丈夫だったのですか車掌どの？\n　私たち心配で心配で……食事も喉を通らないし、\n　ぼうっとしてお皿やグラスをたくさん割りました」,,
301001,26,1,ヨシノ,「それはパディントンだけだけど。\n　ほんとにしんぱいだったよ、しゃしょー。\n　しゃしょーたちがいる水中神殿っていうところが、\n　かいめつ状態だって聞いて――」,,
301001,27,1,パディントン,「はい。でも列車がないので車掌どののところに駆けつけるのも難しく、\n　『やきもき』しているしかなかったのです」,,
301001,28,1,,心配をかけて申し訳なかった。\nだが安心してほしい、本隊のみんなは無事だ。\nプトラだけは救助活動の際に『事故』があって、\n怪我をしてしまったが――命に別状はない。,,
301001,29,1,,それと。どうも事実が誇張されて伝わっているようだが、\nべつに水中神殿は壊滅してはいない。\n軽く原因不明の暴動のようなものが発生し、\n建物や官僚の一部に被害が出ただけだ。,,
301001,30,1,,むしろ『あの出来事』の直前にあった、\n魚人によるテロ騒ぎのほうが被害が大きかったほどだ。,,
301001,31,1,,あの騒動は、避難訓練も兼ねていたようだし――\n水中神殿側がそのための備えをしていたので、\n被害は最小限に食い止められた。不幸中の幸いだな。,,
301001,32,1,ヴィヴィアン,「う～ん？　よくわからないわね、\n　いちど整理して一から説明してもらえる？\n　いったい水中神殿で何があったの、車掌さん？」,,
301001,33,1,,困惑気味なヴィヴィアンの問いに答えるため、\nこちらが口を開いた――瞬間だった。,,
301001,34,1,,唐突に店の出入り口である扉が開き、\nその向こうから『異様な連中』がどやどやと姿を見せた。,,
301001,35,1,？？？,「酒！　煙草！　博打！　女ァ！」,,
301001,36,1,？？？,「金・金・金・金・金ェエエエ！」,,
301001,37,1,パディントン,「はわわ！？　ななな、何でしょうあの方々はっ？\n　お客さまでしょうか？」,,
301001,38,1,パディントン,「よぉし――今度こそ汚名返上のために、\n　不肖パディントンが接客します！」,,
301001,39,1,ヴィヴィアン,「いやいやっ、パディントンは下がってて本気で！\n　どう考えても悪くて魔物、良くて強盗の『ならずもの』よ！\n　あんな包帯グルグル巻き、ファッションとしても有り得ないわ！」,,
301001,40,1,ヨシノ,「わかる。それに、あのひとたち……腐臭がする。\n　ぞんび的な何かかも」,,
301001,41,1,,ヴィヴィアン、ヨシノ！　撃退してくれ！\nあの連中は先だって水中神殿で暴れたのと同じ、\n人型だが魔物と見做していい――我々と敵対する『歩く屍体』だ！,,
301001,42,1,ヴィヴィアン,「ええっ、『歩く屍体』って？\n　何なのよ本当に、後でちゃんと説明してね――車掌さん！」,,
301001,43,1,,首を傾げつつも、ヴィヴィアンが流麗な動きで杖を構える。\nヨシノも呪術用のお札を取り出し、\n見境なく暴れている『歩く屍体』たちと対峙した。,,
301002,1,1,,特鉄隊員のみんなの活躍により、\nミイラ男（『歩く屍体』をそう呼称することにした）を撃退した後――。\n情報交換を兼ねて、こちらの経験した奇妙な出来事について\n説明することになった。,,
301002,2,1,,以下、回想。,,
301002,3,1,アカプルコ,「要するに。先ほどの魚人によるテロ事件は、\n　今後フレイマリンが大々的に特鉄隊を支援するための口実だったの」,,
