StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
301301,1,1,,蒼海と熱砂の国フレイマリン。\n『熱砂地帯』と呼ばれる内陸部はもちろんのこと、\n世界唯一の『海』に面した沿岸部も他国に比べて格段に気温が高い。,,
301301,2,1,,フレイマリンの住人は一年じゅう薄着なのである。\nみな肌の露出が高く、身も心も開放的。\n裸同然の格好で浜辺を練り歩き、海でとれた魚や貝を生で食べる。\n彼女たちの笑顔は、燦々と輝く太陽よりも眩しい。,,
301301,3,1,,これぞフレイマリン名物『水辺の天使』たち。,,
301301,4,1,プトラ,「ドキっ！　女だらけの水泳大会～！」,,
301301,5,1,プトラ,「さあ始まりました！\n　今日は待ちに待ったフレイマリン沿岸部でのリゾート研修！\n　世界各地から集まった特鉄隊のみなさんは、この広い海に大興奮！\n　海に不慣れなメンバーは、いったいどんな感想を抱くのでしょうか！」,,
301301,6,1,プトラ,「どうですか、解説のプトラさん」,,
301301,7,1,プトラ,「そうですね。今日は天気もいいですから、\n　みなさん全身ずぶ濡れになって大はしゃぎなんでしょうね」,,
301301,8,1,プトラ,「というわけで！\n　さっそく特鉄隊のみなさんの泳ぎっぷりを見てみましょう！\n　うまくいけば、ポロリもあるかも！？」,,
301301,9,1,クインズウェイ,「ヨシノさん、見てください。\n　私の『プリンセスセントイリス号』が大海原に旅立ちましたよ」,,
301301,10,1,ヨシノ,「おおー、うまくいったね。\n　浮力をけいさんしたかいがあった」,,
301301,11,1,クインズウェイ,「ヨシノさんのアドバイスのおかげです。\n　木の枝でつくった船でもちゃんと浮かぶんですね」,,
301301,12,1,ヨシノ,「でもまだまだだよ。\n　そのおふねでは、ヨシノのひみつへいきには勝てない」,,
301301,13,1,クインズウェイ,「秘密兵器？」,,
301301,14,1,ヨシノ,「ヨシノとくせい『おさかなばくだん』！\n　きょういの推進力でちょうこうそくいどうします！」,,
301301,15,1,クインズウェイ,「な、なんですかその強そうなお魚は！\n　すごい！　かっこいい！」,,
301301,16,1,ヨシノ,「『こうぎょうけい』が水遊びにほんきをだすとこうなる」,,
301301,17,1,クインズウェイ,「でも、そんな重そうなのにどうやって水中を進むんですか？」,,
301301,18,1,ヨシノ,「おしりにプロペラをつけてみました。\n　しっぽを持つニシキの民ならではの発想」,,
301301,19,1,ヨシノ,「さあゆけ『おさかなばくだん』。\n　ぜんそくぜんしんヨーソウロウ！」,,
301301,20,1,クインズウェイ,「あっ！　ちょっとヨシノさん！\n　私の船のほうに向かってますよ！\n　このままじゃぶつかってしまいます！」,,
301301,21,1,ヨシノ,「操舵ふのう。\n　もはやとっかんあるのみ」,,
301301,22,1,クインズウェイ,「ああ～っ！\n　私の『プリンセスセントイリス号』がぁ！」,,
301301,23,1,プトラ,「……」,,
301301,24,1,プトラ,「そんなのお風呂場でやりなよ……」,,
301301,25,1,ヴィヴィアン,「ほらほらヤクーツク～♪\n　そんなんじゃ私には追いつけないわよ～？」,,
301301,26,1,プトラ,「おっ！　あっちはなんかそれらしいことやってる♪」,,
301301,27,1,ヴィヴィアン,「もう、そんなに慎重にならなくたって大丈夫よ」,,
301301,28,1,ヤクーツク,「そ、そんなこと言ったって無理！\n　私はアイゼングラート育ちなのよ？\n　それにさっきから水着にヌルヌルしたものが入ってきて気持ち悪い！」,,
301301,29,1,ヤクーツク,「ちょっ、イカ！\n　イカが水着の中に入った！」,,
301301,30,1,ヤクーツク,「こんな、波がたくさんあるところで泳ぐなんて……わっぷ！」,,
301301,31,1,ヤクーツク,「けほけほ！　なにこれ超塩辛い！\n　ついでにイカも塩辛い！」,,
301301,32,1,ヴィヴィアン,「あはは、ヤクーツクにはちょっと深かったかしらね。\n　海の水は体が浮くから平気なのよ」,,
301301,33,1,ヤクーツク,「頭じゃわかってるけど、いきなりは……。\n　って、なんでヴィヴィアンはそんなにスイスイ泳げるのよ？\n　ヴェルフォレットにだって海はないでしょ？」,,
301301,34,1,ヴィヴィアン,「え～？　才能？」,,
301301,35,1,ヤクーツク,「なっ、なによ！\n　私にだってこのくらいできるんだから！」,,
301301,36,1,ヴィヴィアン,「がんばれ～♪」,,
301301,37,1,プトラ,「そっか。みんなにとって海っていうのは\n　とても珍しいものなんだよね。\n　いきなり海水浴を楽しもうっていうのはちょっと難しいか」,,
301301,38,1,クアン,「やっほープトラ。\n　今日はみんなで海水浴～？」,,
301301,39,1,バトゥ,「研修って聞いてたけど、\n　これはいったい何の研修なのかな？\n　オモチャの船を浮かべて、\n　水着の中にイカを入れるのが研修？」,,
301301,40,1,プトラ,「クアン、バトゥ！」,,
301301,41,1,,灯台守のクアンに、スカンダ傭兵団の戦士バトゥ。\nどちらもフレイマリン沿岸部出身のトレインナイトである。\nこの二人はプトラと地元が同じで、幼少期からの付き合いらしい。,,
301301,42,1,,だが、クアンとバトゥに関しては\nフレイマリンの海軍に用があるとのことで\n別行動をしていたはずなのだが……。,,
301301,43,1,クアン,「こんにちは車掌さん。\n　フレイマリンのおさるさんとはもう会えたかな？\n　クアンの灯台に来てくれれば、\n　たくさんのおさるさんがパンパン手をたたいて出迎えてくれるよ」,,
