StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41029101,1,1,ペイジン,「噂通りのとんでもない広さ……\n　間違いない、ここが『大賢者の書庫』だ」,,
41029101,2,1,ペイジン,「車掌。シャンハイの様子はどうだ？」,,
41029101,3,1,シャンハイ,「うぅ……」,,
41029101,4,1,,背中にのせたシャンハイを見ると、グッタリとした様子だった。\n呼吸も荒く、だいぶつらそうだ。,,
41029101,5,1,ペイジン,「もう一刻の猶予もないな」,,
41029101,6,1,テンシン,「ハカセ、一通り奥まで見てきました。\n　今のところ危険はないみたいです」,,
41029101,7,1,ペイジン,「よし、じゃあ急いで治療法を調べるぞ」,,
41029101,8,1,テンシン,「ここが最後の望みですね。\n　絶対に探し出しましょう」,,
41029101,9,1,シャンハイ,「ごめんな、みんな……」,,
41029101,10,1,テンシン,「何を弱音なんて吐いてるんですか。\n　らしくないですよ。いつものシャンハイみたいに元気出してください」,,
41029101,11,1,ペイジン,「シャンハイ。医者でも治せず図書館でも治療法が見つからなかったが、\n　この『大賢者の書庫』ならきっと治療法が見つかるはずだ。\n　だから諦めるな」,,
41029101,12,1,シャンハイ,「でも、もう限界だ……」,,
41029101,13,1,シャンハイ,「最後のお願いだ、\n　わたしにチョコを食べさせてくれ……」,,
41029101,14,1,テンシン,「今はダメですよ。\n　治ったらいくらでも食べさせてあげます。\n　だから頑張りましょう」,,
41029101,15,1,ペイジン,「…………」,,
41029101,16,1,ペイジン,「テンシン、食べさせてあげてくれ」,,
41029101,17,1,テンシン,「でも、それではさらに悪化してしまいます」,,
41029101,18,1,ペイジン,「いや、シャンハイが最後と言っているということは、\n　もう分かっているんだ。なら食べさせてやるべきだ」,,
41029101,19,1,テンシン,「ハカセ……」,,
41029101,20,1,テンシン,「そうですね。\n　もう我慢せず、食べさせてあげるべきですね」,,
41029101,21,1,テンシン,「ハカセの言うとおり、最後なんですから……。\n　あげないままその時を迎えてしまったら、後悔しか残りませんよね」,,
41029101,22,1,テンシン,「じゃあシャンハイ、これを。\n　ゆっくりと食べるんですよ」,,
41029101,23,1,シャンハイ,「ありがとう……」,,
41029101,24,1,ペイジン,「車掌。シャンハイのこと、よろしく頼む。\n　私たちが急いで治療法を探してくるから」,,
41029101,25,1,,ああ、分かった。\nシャンハイから目を離したりなどするものか。,,
41029101,26,1,シャンハイ,「ごちそうさま」,,
41029101,27,1,テンシン,「シャンハイ、もしかしてもう全部食べちゃったんですか？」,,
41029101,28,1,シャンハイ,「うん。美味しくてつい。\n　おかげで少し、元気も取り戻せたよ。\n　まあ、もう終わりなんだけどさ」,,
41029101,29,1,ペイジン,「その前に何としても治療法を探し出してみせる。\n　膨大な本の数だが、やってやれないことはないはずだ」,,
41029101,30,1,テンシン,「少しでも体調を悪化させないために、\n　ここでおとなしくしていて下さいね」,,
41029101,31,1,シャンハイ,「分かったよ、じっとしてる」,,
41029101,32,1,,シャンハイの言葉に、ペイジンとテンシンが本を探しに駆け出していった。\nあとは無事に治療法が見つかることを祈るばかりだ。\nそうでなければ、待っているのは――,,
41029101,33,1,,そんなことを考えながら振り返ると、\n離れた場所で横たわっていたはずのシャンハイが目の前に立っていた。\nど、どうしたシャンハイ。,,
41029101,34,1,シャンハイ,「わたし、最後だと思ったんだ。\n　でも、違う気がしてきた」,,
41029101,35,1,,……そうだな。\nシャンハイの身体はまだ大丈夫だよ。\nだから安静にしていなさい。,,
41029101,36,1,シャンハイ,「そのことを言ってるわけじゃないって、\n　車掌なら分かってるよな？」,,
41029101,37,1,,な、何のことか分からないな。\nこちらは最初からシャンハイの身体のことを心配してるだけだが。,,
41029101,38,1,シャンハイ,「車掌。わたしの鼻は誤魔化せないぞ」,,
41029101,39,1,シャンハイ,「まだチョコ、持ってるな？」,,
41029101,40,1,,バレた――,,
41029101,41,1,シャンハイ,「やっぱり！\n　ねえ、チョコちょうだい！」,,
41029101,42,1,,ま、待てシャンハイ、身体をまさぐるな！,,
41029101,43,1,シャンハイ,「チョコ、チョコをくれーー！」,,
41029101,44,1,,こちらの胸ポケットに強引に手を入れてチョコを探すシャンハイ。\nそのタイミングで、ペイジンとテンシンが戻ってきた。,,
41029101,45,1,テンシン,「車掌さん、もしかしてシャンハイから目を離したんですか！？\n　いまのこの子は隙を見せたら隠していたチョコを\n　探して奪いに来るって分かっていたはずですよ！」,,
41029101,46,1,ペイジン,「いや、私たちのミスだ。\n　シャンハイと二人きりにさせるべきではなかったんだ」,,
41029101,47,1,シャンハイ,「車掌、頼むからチョコくれよー！」,,
41029101,48,1,ペイジン,「くっ、『チョコくれ病』とは、\n　なんて厄介な病にかかったんだシャンハイ……！」,,
41029102,1,1,,『チョコくれ病』――,,
