StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42026201,1,1,,ミストトレインは特鉄隊と異世界からの来訪者を乗せて、\nヴェルフォレットを東へ進んでいた。,,
42026201,2,1,希咲美桜,「見てみて、茜ちゃん、スィーリア先輩！\n　窓からの景色、緑がいっぱいだよ」,,
42026201,3,1,龍造寺茜,「そうだな、それでいてどこか幻想的だ。\n　本当に……私たちが今いるこの場所は異世界なのだと、実感してしまうな」,,
42026201,4,1,龍造寺茜,「……本来ならば、じっくり観光でもしたいところなのだが」,,
42026201,5,1,スィーリア,「問題ない。一連の騒動が解決したのち、\n　みなで羽を伸ばせばいいだろう」,,
42026201,6,1,スィーリア,「その点、既に希咲は上手く肩の力を抜いているようだが？」,,
42026201,7,1,希咲美桜,「うん。怖じ気づくくらいだったら、\n　いつも通りにしてる方がいいもん。\n　平常心、平常心！」,,
42026201,8,1,龍造寺茜,「なるほど。騎士となった経験を通して、\n　よい心構えを身に付けたようだな」,,
42026201,9,1,,窓の外へと目を輝かせながらも、毅然とした姿勢を保ち続ける３人だ。\nその頼もしい態度は、こちらとしても心強い。,,
42026201,10,1,スィーリア,「車掌、改めて礼を言う。\n　あなたがたの協力がなければ、\n　ここまで足を伸ばすこともできなかった」,,
42026201,11,1,パディントン,「特鉄隊として当然のことですよ。\n　困っている人を放っておくことなんて、できませんからね」,,
42026201,12,1,,パディントンの言う通り、当然の務めだ。礼には及ばない。\nむしろ、この騒動に協力してもらっているのはこちらの方だ。,,
42026201,13,1,,……この騒動が起きたのは、さかのぼること数日前――,,
42026201,14,1,,パディントン、これからの任務を改めて確認してほしい。,,
42026201,15,1,パディントン,「はい、今回の任務は、\n　人身保護とそれに伴う特鉄隊拠点までの護送です」,,
42026201,16,1,パディントン,「身元がわからない方を、セントイリス騎士団が保護したらしく、\n　今は特鉄隊への引き渡しのために、駐屯地へ向かっているはずです」,,
42026201,17,1,プトラ,「身元が不明？　お家や名前がわからなくて、\n　にゃあにゃあ泣いてばかりいるとかかな」,,
42026201,18,1,クインズウェイ,「気になるのは、引き渡しのために特鉄隊がわざわざ出動する理由です。\n　既にセントイリス騎士団が保護しているのですよね？」,,
42026201,19,1,,急ぎで出発したこともあり、詳しい話は現地で聞くことになっている。\nだが少なくとも、ただの護送だけが任務の目的ではないだろう。,,
42026201,20,1,パディントン,「また、ニシキ軍、フレイマリン軍も同様に\n　身元不明の少女を保護したとの情報があります。\n　そちらにも、順次向かう予定です」,,
42026201,21,1,クインズウェイ,「なるほど……国境を越える以上、ミストトレインを用いて万全を期す。\n　という狙いでしょうね」,,
42026201,22,1,,間もなく目的地だ。\n周辺の安全確認に当たるよう、指示を出す。,,
42026201,23,1,プトラ,「その前に……ううん、そのためにも討伐が先みたい。\n　みんな、あれ見て」,,
42026201,24,1,パディントン,「はわわっ、ミストモンスターです……！」,,
42026201,25,1,クインズウェイ,「しかも、初めて見る個体です。\n　甲冑に槍……？　まるで騎士の姿を象っているようですね」,,
42026201,26,1,,新種のミストモンスターか。\nその対処のために、特鉄隊を出動させたということだろうか。,,
42026201,27,1,プトラ,「あいつら、めっちゃこっち見てるよ！？\n　早めに攻撃した方がいいかな……！」,,
42026201,28,1,クインズウェイ,「待ってください！\n　様子が変です、臨戦態勢を取ったまま動く気配がありません。\n　こちらの出方を窺っているのでしょうか」,,
42026201,29,1,,その可能性は十分にある。\nどうにかこの睨み合いを打破すべく、先手を打てればよいのだが……。,,
42026201,30,1,？？？,「これか、神聖な騎士の姿を騙る怪物というのは。\n　ようやくご対面だな」,,
42026201,31,1,,突如、馬に乗った甲冑姿の少女が目の前に現れる。,,
42026201,32,1,,右手には槍……あのミストモンスターと同じような姿勢だが、\n敵の禍々しさに対し、彼女はどこか高潔な凛々しさを纏っていた。,,
42026201,33,1,？？？,「しばらくジョストの練習ができず、身体がうずいていたところだ。\n　相手になってもらうぞ」,,
42026201,34,1,,少女を乗せた馬が駆けだす。\n思わぬ事態だが、好機には違いない。,,
42026201,35,1,クインズウェイ,「ええ。私たちも彼女に続きましょう！」,,
42026202,1,1,？？？,「はっ、やっ、たあっ」,,
42026202,2,1,,目にも止まらぬ槍さばきで、ミストモンスターが１体、また１体と\n撃破されていく。,,
42026202,3,1,プトラ,「槍の扱いなら、あたしだって負けないよ。\n　それえっ！」,,
42026202,4,1,,彼女の立ち回りに感化されたプトラたちも、真っ向から立ち向かっている。\nやがて――,,
42026202,5,1,パディントン,「……ミストモンスターの沈黙を確認。\n　周辺の被害も軽微……みなさん、お疲れさまでした！」,,
42026202,6,1,パディントン,「そちらのあなたも！\n　おかげで助かりました、ご協力ありがとうございます」,,
42026202,7,1,？？？,「とんでもない。そちらの助力がなければ、\n　あそこまで優勢に戦況を運べてはいなかった」,,
42026202,8,1,クインズウェイ,「私も知りませんでしたが、セントイリス騎士団に\n　こんな凄腕の方が赴任されていたなんて、心強いですね」,,
42026202,9,1,,いや、騎士団員ではない。\n彼女こそが、保護対象のひとりで間違いないだろう。,,
42026202,10,1,,彼女が着ているのは騎士団のものとは明らかに異なる、\n見慣れない甲冑だ。\nあらかじめもらった情報と一致している。,,
42026202,11,1,クインズウェイ,「本当ですか……！？　でも、彼女の実力は今見ての通りです。\n　民間人とは思えない立ち回りでした」,,
42026202,12,1,スィーリア,「申し遅れた、私はスィーリア・クマーニ・エイントリー。\n　しばらく世話になる」,,
42026202,13,1,パディントン,「よろしくお願いします！\n　私たち特鉄隊が来たからには、もう大丈夫ですよ」,,
42026202,14,1,,こちらの予想通りだったようで、\nセントイリス騎士団が彼女の引き渡しの手続きを進める。,,
42026202,15,1,プトラ,「さっきはむしろ、あたしたちの方がお世話になってたけどね」,,
42026202,16,1,スィーリア,「特鉄隊……？」,,
42026202,17,1,パディントン,「はい、このミストトレインに乗ってモンスターを討伐したり、\n　霧の中を探索する、特殊編成部隊なんですよ」,,
42026202,18,1,スィーリア,「ミスト、トレイン……ここでは列車のことをそう呼ぶのか」,,
42026202,19,1,クインズウェイ,「車掌さん、スィーリアさんは特鉄隊をご存じないようですが……\n　身元不明という点と関係があるのでしょうか」,,
42026202,20,1,,かもしれない。\n彼女の状況を確かめるべく、\nここに至るまでに覚えていることを本人へと尋ねる。,,
42026202,21,1,スィーリア,「私の、ここまでのいきさつか」,,
42026202,22,1,スィーリア,「ジョストの練習に誘おうと、\n　仲間を迎えに学園敷地内の風車の元へと向かったのだが……」,,
42026202,23,1,スィーリア,「集合したところで、突然風車から強風が吹き荒れてな。\n　気付けば彼女らと散り散りになっていた」,,
42026202,24,1,スィーリア,「質問に質問で返すのは申し訳ないが……\n　ここはヘレンズヒルからどれほど離れているのだろう？」,,
