StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41014101,1,1,,幻霧が発生したとの一報を受け、\nセントイリスのとある町までやってきた。\nちょうどハロウィンのお祭りが近いこともあって、\n町中が飾り付けをされている。,,
41014101,2,1,デトロイト,「すげーな、町がカボチャ一色だ」,,
41014101,3,1,,デトロイトがキョロキョロしながら、素直な驚きを見せる。,,
41014101,4,1,デトロイト,「さすがカボチャの産地ってところだな。\n　でもハロウィンを前に幻霧とは、運がねえな……」,,
41014101,5,1,デトロイト,「本当ならお祭りの準備で賑わってたんだろうけどよ、\n　さっきから人通りもほとんどありゃしねえ」,,
41014101,6,1,デトロイト,「……あれ？　サンディエゴのやつどこ行った？」,,
41014101,7,1,サンディエゴ,「きひひ、素晴らしい……素晴らしい町だよ」,,
41014101,8,1,サンディエゴ,「至るところにあるハロウィンの飾り付け、\n　何気ない軒先に置かれたカボチャのランタン、\n　窓にはお化けの切り絵……」,,
41014101,9,1,サンディエゴ,「ハロウィンカボチャの名産地……最高すぎる。\n　あたしのために存在する町と言っても過言じゃないね」,,
41014101,10,1,デトロイト,「いた！\n　サンディエゴ、勝手にいなくなるなって」,,
41014101,11,1,サンディエゴ,「なんだよデトロイト、\n　そんなに大きな声出すんじゃないよ」,,
41014101,12,1,サンディエゴ,「しょうがないじゃないの、\n　こんな素敵な町の風景を見せられたら、\n　そりゃ足も止まるってもんだよ」,,
41014101,13,1,デトロイト,「いや、飾り付けされた町並はキレイだけどよ、この人の少なさだぜ？\n　いま素敵な風景と呼ぶのは違うんじゃねえか？」,,
41014101,14,1,サンディエゴ,「まあね。\n　人通りは少ない、祭の目玉になるお菓子は売り切ればかり。\n　幻霧のせいで、散々な雰囲気だよ」,,
41014101,15,1,サンディエゴ,「それでもカボチャの美しさは変わらないのさ。\n　こんな寒々しい光景であってもね」,,
41014101,16,1,デトロイト,「言いたいことは分からなくもない……が、\n　おまえ、町の人の前で寒々しいとか言うなよ？\n　お祭りの準備が進まなくて苛立ってるだろうからな」,,
41014101,17,1,サンディエゴ,「言うわけないでしょ。\n　あんただってあたしの性格分かってるくせに」,,
41014101,18,1,デトロイト,「まあ、そうだけどよ」,,
41014101,19,1,,サンディエゴはあまり人付き合いが得意ではない。\n特鉄隊でも、挨拶や仕事上必要な連絡を除けば、\nまともに会話をするのは旧知の仲であるデトロイトとこちら、\n２人くらいのものだ。,,
41014101,20,1,デトロイト,「それにしてもサンディエゴ。\n　おまえ、本当にその格好で来たんだな……」,,
41014101,21,1,サンディエゴ,「当たり前じゃないの。\n　お化け屋敷を作るのも見るのも、\n　今やあたしのライフワークだからね」,,
41014101,22,1,,カボチャの着ぐるみをデトロイトに見せつけるように、\nサンディエゴが腰に手を当てながら胸を張る。,,
