StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41027101,1,1,ヨシノ,「わあ、なんて空気のおいしい場所。\n　それに聞いてください、この素敵な小鳥さんたちの歌声。\n　まるでこちらを歓迎してくれているかのようです」,,
41027101,2,1,ヨシノ,「休暇中の特鉄隊はいま、ニシキのオオエ山に来ております。\n　あれ？　こんなところに洞窟がありますね」,,
41027101,3,1,ヨシノ,「実はここ、普段は一般の方は立入禁止なんです。\n　なんでもニシキ一の呪術師、\n　あの初代シモアマヅさんが番人をなさっているとか」,,
41027101,4,1,ヨシノ,「どうやら特鉄隊は\n　とてつもない場所に足を踏み入れたのかもしれませんね」,,
41027101,5,1,ヨシノ,「さて、ここでクエスチョン。\n　いったい特鉄隊は、どうしてこの洞窟に呼ばれたのでしょうか？」,,
41027101,6,1,ヨシノ,「というわけで、解答者のみなさんお答えください。\n　まずはここまで『すーぱーヨシノちゃん人形』を温存してきた、\n　娘の二代目シモアマヅさん」,,
41027101,7,1,シモアマヅ,「……パス」,,
41027101,8,1,ヨシノ,「おおー、ここでパスが出ました。\n　さあ今回初登場、初代シモアマヅの弟子、マキさん大チャンスです。\n　それではお答えください」,,
41027101,9,1,マキ,「…………」,,
41027101,10,1,マキ,「やりづらい」,,
41027101,11,1,ヨシノ,「『すーぱーヨシノちゃん人形』使いますか？」,,
41027101,12,1,マキ,「理解不能。意味不明」,,
41027101,13,1,シモアマヅ,「ヨシノ、それくらいにしてあげて。\n　マキが本当に困っているわ」,,
41027101,14,1,ヨシノ,「ごめんねマキ。\n　ヨシノ、久しぶりにこの場所に来ててんしょんが上がっちゃった。\n　思わずクイズ大会をしちゃうくらいに」,,
41027101,15,1,シモアマヅ,「それだけこの場所を好きになってくれたなら、\n　母も喜ぶと思うわ」,,
41027101,16,1,シモアマヅ,「それでマキ、私たちをこんなところに呼び出して、\n　いったい何をするつもりなのかしら」,,
41027101,17,1,マキ,「しーちゃん、よくぞ聞いてくれた。\n　マキ、今から説明する。この巻物で」,,
41027101,18,1,シモアマヅ,「それは初代シモアマヅ専用の特級巻物……！」,,
41027101,19,1,ヨシノ,「とっきゅうって何？　鉄火巻きの上ぐらい？」,,
41027101,20,1,シモアマヅ,「上どころか最上級よ。\n　初代シモアマヅ専用の特級巻物、シモアマすくろーる。\n　緊急事態を知らせる時に使われるものよ」,,
41027101,21,1,ヨシノ,「それじゃオオエ山はいま緊急事態なの？」,,
41027101,22,1,シモアマヅ,「まさか。本当に危機があったら師匠や母はもちろん、\n　私たちもみんな気づくでしょう。\n　それに、巻物よりも早く状況を伝える方法なんていくらでもあるもの」,,
41027101,23,1,シモアマヅ,「まったく、あのひとはいったい何を考えているのか……」,,
41027101,24,1,シモアマヅ,「マキ、続けてちょうだい」,,
41027101,25,1,マキ,「続ける」,,
41027101,26,1,マキ,「遠路はるばるご苦労様。\n　オオエ山観光協会から要請。\n　シモアマヅの岩戸ツアー復活。\n　お手伝い希望」,,
41027101,27,1,ヨシノ,「シモアマヅの岩戸ツアーって、\n　確か行楽シーズンにだけこの洞窟が見学できるってイベントだよね」,,
41027101,28,1,シモアマヅ,「ええ。少し前までは毎年行っていたのだけど、\n　師匠と私たち四天王が特鉄隊に入ってからは、\n　こちらに手が回らなくて中止していたの」,,
41027101,29,1,マキ,「今回、新たなコース爆誕。\n　開催前に体験。問題点の指摘。\n　コース改善。入念な準備。観光客歓喜！」,,
41027101,30,1,シモアマヅ,「ツアー復活に向けて新たなコースを作ったから、\n　私たちに体験してほしいってことね」,,
41027101,31,1,シモアマヅ,「それくらい、娘の私に直接言えばいいのに」,,
41027101,32,1,マキ,「師匠の言葉を伝えるのは弟子の仕事。\n　だからしーちゃんでも譲れない」,,
41027101,33,1,シモアマヅ,「特鉄隊に入ってから、\n　マキも随分と私の母に会えてなかったものね。\n　わかったわ、あなたのお仕事は取らないから安心なさい」,,
41027101,34,1,マキ,「ありがとうしーちゃん。\n　マキ、最後まで師匠の言葉を伝えるお仕事、まっとうする」,,
41027101,35,1,シモアマヅ,「あら、まだ続きがあるのね。\n　じゃあお願いするわ」,,
41027101,36,1,マキ,「続き。マキは続きを読む。えっと……」,,
41027101,37,1,マキ,「……」,,
41027101,38,1,マキ,「続き、なかった」,,
41027101,39,1,マキ,「以上。\n　マキのお仕事、終わった。見事やり遂げた」,,
41027101,40,1,シモアマヅ,「ご苦労様、マキ」,,
41027101,41,1,シモアマヅ,「というわけで、岩戸ツアーの新たなコースの下見をしてほしいそうよ。\n　車掌さんもヨシノも、手伝ってくれるかしら」,,
41027101,42,1,ヨシノ,「もちろん。\n　ヨシノは母アマヅのことが大好きなので」,,
41027101,43,1,,こちらも問題ない。\nニシキ一と言われる初代シモアマヅの岩戸を、\n改めてじっくりと見てみたいとも思っていた。,,
41027101,44,1,シモアマヅ,「感謝するわ、ふたりとも」,,
41027101,45,1,マキ,「久しぶりの師匠。会える。藁人形の応酬」,,
41027101,46,1,マキ,「♪」,,
41027101,47,1,シモアマヅ,「それじゃあ行きましょう。\n　マキも早く私の母に会いたくてウズウズしているようだから」,,
41027101,48,1,ヨシノ,「おおー、顔を隠していても一目で分かるウズウズ感。\n　ヨシノでなくても見逃さないね」,,
41027101,49,1,マキ,「～♪」,,
41027102,1,1,,シモアマヅの岩戸ツアー。\nそれは初代シモアマヅが籠っている洞窟の一部を、\n観光客に向けて一般開放するイベントである。,,
41027102,2,1,,特鉄隊に加入したオオエノミヤと四天王は\n今や世界を股にかけて活躍するようになり、\nニシキでの知名度をさらに上げることとなった。,,
41027102,3,1,,結果、オオエ山に多くの観光客が集まるようになったはいいが、\nオオエノミヤたちがいたからこそ開催できていた\n『初代シモアマヅの岩戸ツアー』は、\n彼女たちが不在であることが多く、休止することになってしまった。,,
41027102,4,1,,それでも観光客のオオエ山への熱い視線は、\nとどまるどころか増え続けたらしい。\nそこでオオエノミヤは初代シモアマヅと相談し、\n再び岩戸ツアーを開催する方向で検討を始めたのだそうだ。,,
41027102,5,1,シモアマヅ,「そのために新たに安全なコースを作ったというわけね。\n　私たちがいなくても運営できるように」,,
41027102,6,1,マキ,「さすが師匠。\n　すべてを見通している。\n　マキは尊敬の念を隠しきれない」,,
41027102,7,1,シモアマヅ,「単純に楽しんでいるだけだと思うけれど」,,
41027102,8,1,シモアマヅ,「それよりも車掌さん、\n　相変わらずこっちの正面の道は母のいたずらや罠がたくさんあるから、\n　気をつけて進んで」,,
41027102,9,1,ヨシノ,「シモアマヅ、うしろうしろ」,,
41027102,10,1,シモアマヅ,「あら、車掌さんったら\n　もう粘着トラップに引っかかっていたのね」,,
41027102,11,1,マキ,「さすが師匠、鮮やかに全身を床に絡めとる見事なトラップ」,,
41027102,12,1,,向こうに呼ばれたから何もないと安心しきっていた。\nた、助けてくれ……。,,
41027102,13,1,初代シモアマヅ,「きゃっきゃっ♪\n　さすが車掌、期待を裏切らない。\n　皆を喜ばせる。特鉄隊の長とはこうあるべき」,,
41027102,14,1,シモアマヅ,「お母さま、そちらにいらっしゃったのね」,,
41027102,15,1,初代シモアマヅ,「おかえりしーちゃん！\n　マキもヨシノもおかえり！」,,
41027102,16,1,ヨシノ,「母アマヅ～♪」,,
41027102,17,1,マキ,「師匠っ♪」,,
41027102,18,1,初代シモアマヅ,「みんな元気、母も元気！」,,
41027102,19,1,シモアマヅ,「お母さま、再会を喜ぶのもいいけれど、\n　車掌さんが地を這うゾンビのような体勢で苦しんでいるわ。\n　そろそろ助けてあげてくれる？」,,
41027102,20,1,初代シモアマヅ,「娘を任せた男。苦しめる気はない。\n　トラップ、もう粘着力ない。車掌は自由！」,,
41027102,21,1,,お、本当だ。\n今までずっとトリモチのような粘着質の物体に拘束されていたはずなのに。\nこんなものの出現まで自由自在とは、さすがニシキ一の呪術師。,,
41027102,22,1,マキ,「師匠、言いつけ通りしーちゃんとヨシノを呼んできた。\n　マキはまだまだ師匠のお手伝いをする。\n　もっと言いつけてほしい」,,
41027102,23,1,初代シモアマヅ,「歓迎！　もちろんそのつもり！\n　マキにはまだまだお願いいっぱい♪」,,
41027102,24,1,初代シモアマヅ,「今回、新たなツアーのためのコース作成。\n　子どもでも怖くない。とても楽しい。\n　マキとしーちゃんとヨシノ、体験してみて！」,,
41027102,25,1,マキ,「承知。師匠の言いつけならマキはいつでも承知。\n　喜んで体験する」,,
41027102,26,1,初代シモアマヅ,「マキに感謝。弟子の鑑！」,,
41027102,27,1,ヨシノ,「何やら難しいお顔してるね、シモアマヅ」,,
41027102,28,1,シモアマヅ,「お母さまが、子どもが体験できるようなコースを作っただけで\n　私たちを呼ぶとは思えないもの。\n　何かまだ隠してる気がするわ」,,
41027102,29,1,初代シモアマヅ,「さすがしーちゃん、よくできた娘」,,
41027102,30,1,初代シモアマヅ,「母、もうひとつコースを作った！\n　呪術師コース！」,,
41027102,31,1,ヨシノ,「おおー、呪術師限定のコース。\n　これはあつい展開が予想されます」,,
41027102,32,1,シモアマヅ,「本当はそれを体験させるのが目的で私たちを呼んだのね。\n　また厄介そうなものを……」,,
41027102,33,1,初代シモアマヅ,「大丈夫！　呪術師ならとても簡単なコース！\n　こっちもぜひ体験してくれるの希望！」,,
41027102,34,1,シモアマヅ,「簡単、ね。\n　私としてはオオエ山としての命令じゃないなら遠慮し――」,,
41027102,35,1,マキ,「やる。師匠に恩を返す絶好の機会」,,
41027102,36,1,シモアマヅ,「マキ、ちゃんと内容を確認してからにしなさい。\n　コースがどんな内容かも分からないのよ」,,
41027102,37,1,マキ,「師匠は驚かせるの好き。\n　だから質問しても教えてくれない。\n　自ら体験することを望んでいる」,,
41027102,38,1,シモアマヅ,「それを分かっててよく飛び込めるわね。\n　母が呪術師として用意したコースよ。\n　生半可なものではない可能性の方が高いわ」,,
41027102,39,1,マキ,「大丈夫、しーちゃん。\n　師匠は簡単と言っている。\n　きっと楽しいコースで間違いない♪」,,
41027102,40,1,シモアマヅ,「マキ、あなたそれでよく母の弟子が務まるわね。\n　そのスタンスで母と付き合うと死ぬわよ」,,
41027102,41,1,ヨシノ,「実はヨシノも呪術師コースが気になります」,,
41027102,42,1,シモアマヅ,「アホな子がもう一人いたわね。\n　あなたなら私と同じく遠慮するかと思ったのに」,,
41027102,43,1,ヨシノ,「ヨシノは面白そうな方を選びます。\n　母アマヅが用意してくれたコース、一緒に行こう？」,,
41027102,44,1,,そうだぞシモアマヅ。\nせっかく君の母親が用意してくれたんだ、\n見てあげたらいいじゃないか。,,
41027102,45,1,シモアマヅ,「車掌さんまでそんな発言して。\n　いざとなったら責任取ってもらうわよ？」,,
41027102,46,1,,何を言ってるんだ、\n観光ツアーのためのコースのひとつだろう。\n気楽に行こうじゃないか。,,
41027102,47,1,初代シモアマヅ,「そうそう。気楽に！」,,
41027102,48,1,シモアマヅ,「……分かった、あなたたちに付き合うわ。\n　その代わり覚悟するのよ？」,,
41027102,49,1,マキ,「しーちゃん一緒に行ってくれるのか？\n　マキは嬉しい♪」,,
41027102,50,1,初代シモアマヅ,「母も嬉しい！　歓喜！\n　きゃっ、きゃっ♪」,,
41027102,51,1,シモアマヅ,「ふたりして手を取り合ってはしゃいで……。\n　まったくこの師匠にしてこの弟子ありなんだから」,,
41027102,52,1,ヨシノ,「でもシモアマヅもなんだかんだ楽しそう」,,
41027102,53,1,シモアマヅ,「……そういうことは言わなくていいの」,,
41027103,1,1,,初代シモアマヅが用意したという、\n呪術師のために作られたツアーコース。,,
41027103,2,1,,少し危険な香りのするコースだったが、\nマキやヨシノが見てみたいということで体験する流れになった。\n案内されるがまま厳重な岩扉をくぐるとそこには――,,
41027103,3,1,ヨシノ,「おおー、とても大きいゴーレム……」,,
41027103,4,1,マキ,「それが何体もいる。マキの想像と違う。\n　師匠、ここは本当に呪術師コースか？」,,
41027103,5,1,初代シモアマヅ,「もちろん！　とても簡単な呪術師コース。\n　岩の巨人に掴まれたら大変。振り出しに戻る。\n　慣れればあっという間に抜けられる♪」,,
