StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42003201,1,1,,かぼちゃのようなデザインの馬車に乗り、\n雪道を走ってお城へ向かっている。\nおとぎ話のような状況だが――\n当然、我々の目的は任務であって、ステキな舞踏会ではない。,,
42003201,2,1,ムルマンスク,「ふんふふん♪\n　おでかけ、おでかけ……うれしいなっ♪\n　『しゃしょう』さんとふたりで、おでかけだぁ……ふふんふん♪」,,
42003201,3,1,,だが今回の任務における唯一の同行者、\n特鉄隊員のムルマンスクはやけに上機嫌だ。\n密閉され暖房魔法がかけられた馬車のなかで、\n窓越しに外の景色を眺めながら足をパタパタしている。,,
42003201,4,1,,常に生肉を囓っていないと身体が透けてしまう奇病に罹患した彼女だが、\nそんな己の体質も忘れるほど楽しんでいるようで――\n軽やかに動く爪先が、ゆっくりと透けていく。,,
42003201,5,1,ムルマンスク,「えへへ。『のどか』なところだね、『へいわ』ってかんじ……。\n　『ふゅっせん』さんの『りょうち』だっていうから、\n　もっと『きんきらきん』な『だいとかい』をそうぞうしてたよ」,,
42003201,6,1,,そう、今回の目的地は特鉄隊員にしてアイゼングラートの大貴族、\nフュッセンが治める領地である。\n正確には彼女の居城であり、\n我々も任務を果たすまでそこに逗留する予定だ。,,
42003201,7,1,ムルマンスク,「おとまり、おとまり～♪\n　『しゃしょう』さんといっしょに、おとまりだぁ……♪」,,
42003201,8,1,,楽しいお泊まり会というわけではなく、\n一応は任務なのであまり浮かれすぎないでほしい。,,
42003201,9,1,ムルマンスク,「うん！　りょ～かい、『しゃしょう』さん！\n　いま『とれいんないと』はわたしだけだもん、\n　わたしが『しっかり』してないと『だめ』だよね？」,,
42003201,10,1,ムルマンスク,「あんしんして！\n　わたしが『ぜったい』に、『しゃしょう』さんをまもるから！\n　ふんすふんす……！」,,
42003201,11,1,,愛らしい顔を精一杯に引き締めると、\nムルマンスクが背筋を伸ばして正座する。\nそれは逆に気合の入れすぎだ、もっと自然体で――\nと呆れながら言おうとした、次の瞬間。,,
42003201,12,1,ムルマンスク,「……あれっ？」,,
42003201,13,1,,ムルマンスクも気づいたようだが、窓の外に見覚えのある人物がいた。\n馬車からやや離れた位置――未だ雪の残った畑にて、\n特鉄隊員のフェルクリンゲンが鍬で土を耕している。,,
42003201,14,1,フェルクリンゲン,「…………」,,
42003201,15,1,ムルマンスク,「あれっ、『ふぇるくりんげん』さんだ！\n　『ふぇるくりんげん』さんも、\n　こんかいの『にんむ』にさんかするのかなぁ？」,,
42003201,16,1,,否、そんな話は聞いていない。,,
