StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
43002301,1,1,,アイゼングラート南東部。\nニシキ最北の関所を越えてすぐのところに、とある古戦場跡がある。,,
43002301,2,1,,この古戦場跡で、特殊な『武器』の一部が発見されたとの報告があった。\nニシキ軍最強の隠密部隊『月夜番衆』の調べでは、\n現代の武器や兵器とは異なる特殊な技術が用いられているとのことだ。,,
43002301,3,1,,この特殊な武器について調査すべく、\n特鉄隊は少数精鋭の部隊を編制してこの危険区へ足を踏み入れた……。,,
43002301,4,1,ヨシノ,「踏み入れたはいいけど、まあまあダメージを負っている特鉄隊。\n　武器さがしをする前に、とびきり強い魔物たちと\n　たたかいズタボロになっているわけでして」,,
43002301,5,1,クインズウェイ,「岩山に近づいた途端、一気に幻霧が発生しましたね。\n　例の武器が埋まっているんでしょうか」,,
43002301,6,1,ヨシノ,「きっとすぐ近くに埋まってる。\n　武器のニオイがびんびんするよ」,,
43002301,7,1,ヤクーツク,「なによびんびんって。\n　鉄のニオイでもするっての？」,,
43002301,8,1,ヨシノ,「そういうんじゃない。\n　もっとこう、耳としっぽがふさふさする感じ」,,
43002301,9,1,ヤクーツク,「あんたの耳としっぽは元からふさふさしてるでしょ」,,
43002301,10,1,ヨシノ,「今のヨシノはもっとふさふさしてるよ。\n　さわって確かめてみる？」,,
43002301,11,1,ヤクーツク,「し、仕方ないわね。\n　そこまで言うなら触って確かめてあげても……」,,
43002301,12,1,クインズウェイ,「ヤクーツクさん、ヨシノさんが言ってるのは\n　耳や尻尾の感触についてではなく、\n　魔力を感知してるってことだと思いますよ？」,,
43002301,13,1,クインズウェイ,「そうですよね？　ヨシノさん」,,
43002301,14,1,ヨシノ,「まあ、かんたんに言うとそういうことになりますね」,,
43002301,15,1,ヤクーツク,「……」,,
43002301,16,1,クインズウェイ,「月夜番衆が見つけたのは錆びた武器の一部でしたよね。\n　もしかしたらその武器が霧を呼び寄せたのかもしれませんよ。\n　『古代の機械部品』があれば『古代の武器』もあるということでしょうか」,,
43002301,17,1,ヨシノ,「クインズウェイの推理はおおよそ正しい。\n　でも『古代の機械部品』ほど危険な感じはしない」,,
43002301,18,1,ヨシノ,「見たかんじ、これが発生源ってわけじゃなさそうだよ」,,
43002301,19,1,クインズウェイ,「あの、ヨシノさん？\n　その手に持っている錆びた武器は……？」,,
43002301,20,1,ヨシノ,「そこの地面に埋まってました。\n　月夜番衆が見つけたモノと同じとみて間違いないかと」,,
43002301,21,1,ヤクーツク,「ちょっと見せて」,,
43002301,22,1,ヨシノ,「どうぞどうぞ。\n　今のところ危険なようそはなさそうなので」,,
43002301,23,1,ヤクーツク,「……」,,
43002301,24,1,ヤクーツク,「……アイゼングラートの武器じゃない。\n　錆びててほとんどわからないけど、これはたぶんニシキの武器ね」,,
43002301,25,1,クインズウェイ,「幻霧石を装着するくぼみがありますね。\n　現代の最新技術とそう変わらないです。\n　いったいいつの時代に作られたものなのでしょうか」,,
43002301,26,1,ヨシノ,「最新技術とそう変わらない。\n　たしかにそういう見方もできる……かもしれない」,,
43002301,27,1,ヨシノ,「でもその武器のもつ威力は今の武器よりも強い。\n　幻霧石の魔力だけじゃとても足らない、\n　ちょうきょうりょくなパワーを発揮するモノだと考えられます」,,
43002301,28,1,ヤクーツク,「さすがは『こうぎょうけい』ね」,,
43002301,29,1,クインズウェイ,「こういうとき、ヨシノさんは本当に頼りになりますね」,,
43002301,30,1,ヤクーツク,「まったくだわ。\n　武器のニオイを嗅ぎ分けられるのなんてヨシノくらいじゃないの？」,,
43002301,31,1,ヨシノ,「それは言いすぎ。\n　ニシキにはヨシノより感度良好な『こうぎょうけい』がたくさんいるよ。\n　いい人ばかりじゃないけどね」,,
43002301,32,1,ヤクーツク,「ニシキとアイゼングラートには\n　いけない仕事をする技術者もたくさんいるからね」,,
43002301,33,1,ヤクーツク,「……あ、ヨシノのことを言ったわけじゃないのよ？」,,
43002301,34,1,ヨシノ,「おかまいなく。\n　ヨシノはぜんぜん気にしてません」,,
43002301,35,1,ヨシノ,「それに、ヨシノがお山にいたころ、\n　いけない武器や兵器のかいはつに関わっていたのは事実なので」,,
43002301,36,1,クインズウェイ,「ヨシノさん、この錆びた武器はいったいどんな武器なんですか？」,,
43002301,37,1,ヨシノ,「ずばり言ってもよいですかね？」,,
43002301,38,1,クインズウェイ,「ええ、どうぞ」,,
43002301,39,1,ヨシノ,「錆びてるけどわずかに呪術の術式が刻まれてる。\n　この術式は武器の構造を隠すためのもの。\n　力を増幅させる『本物の術式』じゃない」,,
43002301,40,1,ヨシノ,「……本物の術式が刻まれたところはきれいに切り取られている。\n　これはまさしく、ニシキの禁じられた技術。\n　『白銀鉱石』を使った武器のかなり初期型と思われます」,,
43002301,41,1,？？？,「どうしてわかったんですか！？\n　制御術式のない白銀鉱石の武器、それも初期型ですよ！？\n　証拠隠滅のため偽装工作までされているのに、いったいどうして……」,,
43002301,42,1,ヨシノ,「それはね、ヨシノもこういうモノを作っていたからだよ」,,
43002301,43,1,ヨシノ,「こんにちは。\n　武器のニオイをびんびんに垂れ流す怪しいひと」,,
43002301,44,1,？？？,「あ……」,,
43002301,45,1,？？？,「わーっ！　なんということでしょう！\n　驚きと興奮のあまりついうっかり姿を見せてしまいました！\n　アリサカ、一生の不覚であります！」,,
43002301,46,1,？？？,「どうかアリサカのことはお気になさらず！\n　アリサカは、怪しいひとではありませんので～！」,,
43002301,47,1,クインズウェイ,「こ、こんなところに人が……」,,
43002301,48,1,ヤクーツク,「ニシキの民だったわね。\n　軍服は着ていなかった。\n　月夜番衆って感じでもなさそうだわ」,,
43002301,49,1,ヨシノ,「でもご丁寧に名前を教えてくれた。\n　あのすてきな人は『アリサカ』っていうらしい」,,
43002301,50,1,ヤクーツク,「素敵な人かどうかはまだわからないわよ。\n　とりあえず追うわよ。不審者追跡！　行動開始！」,,
43002302,1,1,,古代武器の調査中に現れた謎のニシキ人。\nどこからともなく現れたその人物は、\n危険区に漂う霧の中をひすたらに走っていった……。,,
43002302,2,1,ヨシノ,「そして捕まった」,,
43002302,3,1,？？？,「うう、こんなにあっさり捕まるなんて……。\n　やっぱり特鉄隊の隊員さんはレベルが違いますね」,,
43002302,4,1,ヨシノ,「まあまあ、そんなに怖がらないで。\n　とって食べようってわけじゃないんだから」,,
