StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42012201,1,1,,月明かりを頼りに、\n特鉄隊は今、ニシキの山奥の森を進んでいた。,,
42012201,2,1,,なんでも、ニシキでは有名な鍛冶職人の村が、\n幻霧によって壊滅的な被害を受けたというのだ。,,
42012201,3,1,キヌガワ,「元々この辺りは非常に幻霧の濃い地域でしたが、\n　村人たちは鍛冶職人としても、その武器の使い手としても、\n　手練れ揃いだったはずなんですけどね。\n　そんな人たちでも敵わなかったとなると――」,,
42012201,4,1,キヌガワ,「ほら、どんどん嫌な気配が漂ってくるようになりましたよ。\n　気を引きしめて下さいね、ニッコウ」,,
42012201,5,1,ニッコウ,「はい！　気合い入れるにゃ、お師匠！」,,
42012201,6,1,キヌガワ,「気合いを入れるのは結構なことです。\n　でも私が言ったのは『気を引きしめる』ですよ。\n　先の幻霧を警戒しすぎて、足下がおろそかにならないように」,,
42012201,7,1,ニッコウ,「にゃるほど」,,
42012201,8,1,キヌガワ,「分かってませんね、ニッコウ。\n　車掌さんに絶対に怪我をさせないでください、って話ですよ。\n　ほら、車掌さんの右手側に回り込んで下さい」,,
42012201,9,1,ニッコウ,「おお、そう言ってくれるとニッコウ分かりやすいにゃ。\n　でもでも、ちゃーんと車掌さんを守ることは意識してるのにゃ！」,,
42012201,10,1,ニッコウ,「にゃ、言ってるそばからモンスターっ！！」,,
42012201,11,1,,突如、脇の茂みから現れたミストモンスターを、ニッコウが一撃で倒した。\nあまりの速さに、ミストモンスターは彼女に向き直る時間もなかった。,,
42012201,12,1,ニッコウ,「車掌さん、だいじょーぶにゃ？」,,
42012201,13,1,,ああ、大丈夫だ。\nニッコウ、ありがとうな。,,
42012201,14,1,ニッコウ,「うにゃ～ん、どういたしましてなんだよ」,,
42012201,15,1,キヌガワ,「さすが、あなたは色々と嗅ぎ取る力に優れていますね。\n　この調子で頼みますよ、ニッコウ」,,
42012201,16,1,ニッコウ,「任せて下さいにゃ！\n　……って、お師匠もいつの間にかミストモンスター倒してるにゃ！」,,
42012201,17,1,キヌガワ,「あなたと同時ですよ。\n　そんなに驚くことではありません」,,
42012201,18,1,,ニッコウが目にも留まらぬ速さで敵を倒したのと同時に、\nキヌガワもまた、別の敵を音も立てずに倒していたのだ。\nさすがはニッコウの師匠といったところである。,,
42012201,19,1,,やはりこの任務に、キヌガワたちを選んでよかった。,,
42012201,20,1,キヌガワ,「ええ。私たち月夜番衆を選んでくださった以上、\n　車掌さんに失望はさせませんよ」,,
42012201,21,1,,月夜番衆とは、\nどんなに困難な任務もこなす、ニシキの特殊部隊である。\nひとりひとりが戦闘のスペシャリストで、一騎当千の強さを誇る。\nそう、今のキヌガワやニッコウのように。,,
42012201,22,1,キヌガワ,「それにしても、月明かりがあるとはいえ、\n　だいぶ幻霧が広がっていて視界が悪いですね」,,
42012201,23,1,,本来なら、まだ日が出てる時間に進むべきなのだが、\n麓まで逃げてきた村人たちが、まだ住人が残っていると言ったのだ。\n状況を聞く限り、助けるのに一刻の猶予もない。,,
42012201,24,1,,そこで、かなり危険ではあるが、\n夜の幻霧地帯を突破することを決め、\n月夜番衆のキヌガワたちを選抜したのだ。,,
42012201,25,1,ニッコウ,「お師匠、村の人、無事だよね？」,,
42012201,26,1,キヌガワ,「無責任に大丈夫とは言えませんが、\n　私たちは知らせを受けて急いでやって来ました。\n　無事を信じて最善を尽くしましょう」,,
42012201,27,1,キヌガワ,「ただ、幻霧の広がり方が異常なまでに速いです。\n　村人の救助に加えて、発生源を止めるとなると、\n　予想以上に厄介かもしれませんねぇ……」,,
42012201,28,1,,その話についてだが、\n念のため、パディントンに援軍を頼んでおいた。\nこの人数で手に負えない場合は、\n彼女たちを待つことにしよう。,,
42012201,29,1,キヌガワ,「さすがは車掌さん、\n　色々と想定して手配済みというわけですね」,,
42012201,30,1,キヌガワ,「ですが、おそらく時間が経つほどに状況は悪化するように思えるので、\n　この４人で出来うる限り何とかするようにしたいですね」,,
42012201,31,1,,一見やる気がなさそうに見えるから誤解されることもあるのだが、\nキヌガワは自分の請け負った仕事に対しては、決して妥協をしない。\n責任を持って、最後まで完遂させる責任感のある人間なのだ。,,
42012201,32,1,,……ん、今４人と言ったかキヌガワ？,,
42012201,33,1,キヌガワ,「はい。車掌さんと私とニッコウ、\n　そして――」,,
42012201,34,1,オハナ,「ふふ、さすがはキヌガワさんですね」,,
42012201,35,1,,いつの間にか、\nこちらの背後にオハナが立っていた。,,
42012201,36,1,オハナ,「村について少し気になることを思い出したんです。\n　それで車掌さんたちに合流する許可を、\n　パディントンさんにもらったんです」,,
42012201,37,1,,あのオハナが援軍から飛び出し駆けつけるほどの何かが、\nどうやらこの村にはあるということらしい。,,
42012201,38,1,オハナ,「あの鍛冶職人たちの村ですが、\n　呪われた鎧が封印されていると聞いたことがあります。\n　仮にですが、その鎧が幻霧の影響を受けたとしたら、\n　かなり危険なことになるかもしれません」,,
42012201,39,1,キヌガワ,「封印するしか方法がなかったほどの物と考えれば、\n　確かに相当面倒なことになりそうですねぇ」,,
42012201,40,1,キヌガワ,「これはさらに急ぐ必要がありそうですね。\n　みなさん、行きましょう」,,
42012202,1,1,ニッコウ,「なんてひどいのにゃ……」,,
