StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41008101,1,1,,任務の最中に不本意にも負傷してしまったため、\n最寄りの病院で治療を受けることになった。,,
41008101,2,1,パッスィ,「お医者さま～！　どうか車掌さまを助けてあげて！\n　内臓移植が必要ならわたしから摘出して構いませんっ、\n　輸血が必要ならこの身が枯れるまで搾ってください！」,,
41008101,3,1,メッシーナ,「はいはい。ちょっと落ち着いてね～、大丈夫だから」,,
41008101,4,1,,任務に同行し、この病院にも付き添ってくれたパッスィが騒ぐなか、\n特鉄隊にも衛生兵として所属しているメッシーナが溜息をついた。,,
41008101,5,1,メッシーナ,「まずね、病院で騒ぐのはマナー違反。\n　それと、あたしは看護師や衛生兵であって『お医者さま』じゃない。\n　最後に、車掌くんはどう見ても軽傷だから心配ないのですヨ」,,
41008101,6,1,パッスィ,「でも！　車掌さまは決して失われてはならないこの世界の希望です！\n　車掌さまが負傷されたのは不衛生な戦場ですし、\n　傷口からばい菌が入って重症化してコロリと逝ってしまわれるかも!?」,,
41008101,7,1,メッシーナ,「縁起でもないことを言わないでね～、メッ♪」,,
41008101,8,1,,身を乗り出したパッスィのおでこを指で押し返しつつ、\nメッシーナが優しくこちらの傷を手当てしてくれる。\n丁寧に消毒し、傷薬を塗って包帯を巻いて――,,
41008101,9,1,メッシーナ,「はい、これでお終い。お疲れさま車掌くん、お大事にね」,,
41008101,10,1,,有り難う、メッシーナ。\nしかし今さらだが、何でおまえがこの病院に？\n一応、今のおまえの所属は特鉄隊であって――この病院ではないだろう？,,
41008101,11,1,メッシーナ,「うん。ほんとに今さらだね、車掌くんはのんびり屋さんだなぁ。\n　えっと、話せば長くなる……ってほどでもないけど」,,
41008101,12,1,メッシーナ,「実は、この病院はちょっと特殊な経営方針でね。\n　患者さんに高額な医療費を請求する代わりに、\n　最高級にリッチでゴージャスな医療を施す――ってことになってるんだ」,,
41008101,13,1,パッスィ,「はい！　貴族ご用達の最高に豪華な病院ということで、\n　ついた渾名が『貴族病院』……！\n　わたしもそんな噂を聞いていたからこそ、\n　車掌さまをこの病院にお連れしたんです！」,,
41008101,14,1,メッシーナ,「あぁ、パッスィさまも普通に王侯貴族だもんね。\n　じゃあ小耳に挟んでてもおかしくないか、\n　特鉄隊には何かそういう高貴な子がおおいなぁ」,,
41008101,15,1,メッシーナ,「でもね。その『貴族病院』っていうのは看板倒れの大嘘で、\n　実際は普通の病院なのに無駄に高額な医療費を請求してたんだ。\n　貴族は噂を信じてほいほい大金を出してたから、良いカモだったみたい」,,
41008101,16,1,パッスィ,「そ、そうだったんですか!?\n　知りませんでしたっ、それって詐欺ではないでしょうか？」,,
41008101,17,1,メッシーナ,「うん。普通に詐欺で犯罪ですヨ。\n　それが問題になって――経営陣を中心に、\n　この病院に勤めてたひとが大量に解雇されてね」,,
