StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42013201,1,1,,特鉄隊は今、ヴェルフォレットのとある森の中の街に来ている。\nここは昔から異文化交流が盛んな街で、\nヴェルフォレットでありながら、\n様々な国の品物や文化に触れることができるのだ。,,
42013201,2,1,,今回この街に来たのは、任務だからではない。\n国を跨いでの移動が困難なこの時代において、\nミストトレインが外国の物資を輸送し続けたことへの感謝を込めて、\n式典を開いてくれることになったからである。,,
42013201,3,1,ヨシノ,「おおー、みんな色んな国の服を着てる」,,
42013201,4,1,ヤクーツク,「さすがは異文化交流の街、\n　といったところかしらね」,,
42013201,5,1,ヨシノ,「今のヨシノたちも見事に溶け込んでいる。\n　ヤクたんなんて完璧」,,
42013201,6,1,ヤクーツク,「ふ、私にかかれば、\n　ヴェルフォレットの制服くらい余裕で着こなしてみせるわ。\n　ヨシノ、作ってくれてありがと」,,
42013201,7,1,ヨシノ,「お礼を言うのはヨシノの方。\n　着てくれてありがと、ヤクたん。\n　それにヨシノもアイゼングラートの制服を着てみたかったからね。\n　一緒に作ってみたんだよ」,,
42013201,8,1,ヨシノ,「そして今、\n　とってもヤクたんの気分なので、ムチがほしいところ」,,
42013201,9,1,ヤクーツク,「ヨシノに鞭は渡したくないわね」,,
42013201,10,1,ヨシノ,「えー、すぱんきんぐしたかったのに」,,
42013201,11,1,ヤクーツク,「だからよ。あんたは鞭禁止ね」,,
42013201,12,1,ヨシノ,「ざんねん」,,
42013201,13,1,クインズウェイ,「み、みなさんちょっと待って下さい～」,,
42013201,14,1,ヤクーツク,「どうしたのよクインズウェイ。\n　歩き方が何かおかしいわよ？」,,
42013201,15,1,ヨシノ,「そんなモジモジして、\n　もしかしてクインズウェイ、\n　おトイレ我慢してる？」,,
42013201,16,1,クインズウェイ,「し、してません！」,,
42013201,17,1,クインズウェイ,「そうじゃなくて、\n　フレイマリンの制服って、\n　その、色々と露出が高いというか、\n　スースーするというか……」,,
42013201,18,1,ヤクーツク,「恥ずかしがることなんてないわよ。\n　それは立派なフレイマリンの制服だもの。\n　堂々と着こなしてみせなさい」,,
42013201,19,1,クインズウェイ,「そ、そうですよね。\n　これは制服ですもんね。\n　恥ずかしがっていたら、\n　フレイマリンの方々に失礼ですよね」,,
42013201,20,1,クインズウェイ,「私ったら過ちを犯すところでした。\n　ヤクーツクさんの言うとおり、\n　堂々と振る舞ってみせます！」,,
42013201,21,1,クインズウェイ,「頑張れ私。\n　そう、私はセントイリス騎士団として、\n　常日頃から堂々と振る舞わなければいけないんですから」,,
42013201,22,1,,立ち直ったクインズウェイが、\nあさっての方を向きながら自分自身を鼓舞する。,,
42013201,23,1,フォンテーヌ,「車掌もみんなも、\n　楽しんでいるみたいだな」,,
42013201,24,1,ヤクーツク,「あら、フォンテーヌじゃない。\n　他のみんなはもう到着したの？」,,
42013201,25,1,フォンテーヌ,「ああ、別働隊の引率は完了だ。\n　皆、もうこの街に来ているぞ」,,
