StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42028201,1,1,,サンタさんの朝は早い。,,
42028201,2,1,シブヤ,「うどんちゃ～ん！」,,
42028201,3,1,ウドンターニ,「はぁい♪」,,
42028201,4,1,シブヤ,「ご主人～！」,,
42028201,5,1,,ここにいる。,,
42028201,6,1,ウドンターニ,「シブヤのあねご～！」,,
42028201,7,1,シブヤ,「はいはいは～い！」,,
42028201,8,1,,『はい』は一回でいい。\nそれはともかく、ちゃんと全員――揃っているようだな。,,
42028201,9,1,シブヤ,「当然ですよご主人！　シブヤさんは悪い子なのでっ、無遅刻・無欠席で\n　当然という悪しきブラック企業の風習を全面的に肯定します！\n　無報酬でも決して文句は言わずに死ぬまで働きます！」,,
42028201,10,1,ウドンターニ,「さすがです～、あねご！　悪い子すぎて逆に良い子……！」,,
42028201,11,1,,無駄口を叩くな。今日は仕事がたっぷり詰まっているんだろう？,,
42028201,12,1,シブヤ,「ういっす！　今日はそれこそサンタさんらしく、\n　全国の良い子たちにプレゼントを配りまくりますよぉ～！」,,
42028201,13,1,ウドンターニ,「あねご！　ふとした疑問が！」,,
42028201,14,1,シブヤ,「はい？　何ですか、うどんちゃん!?\n　無駄口を叩くなって叱られたばかりですがっ、\n　シブヤさんは悪い子なので同じあやまちを繰り返しますよ！」,,
42028201,15,1,ウドンターニ,「さすがです、あねご～♪」,,
42028201,16,1,ウドンターニ,「えっと？　あれ～、何を聞きたかったか忘れちゃいました～♪」,,
42028201,17,1,シブヤ,「大丈夫ですよ！　ゆっくり思い出してください！\n　急がなくていいですからね！　シブヤさん待つのは得意です！」,,
42028201,18,1,ウドンターニ,「優しい♪　えぇっと、えぇっと～……？」,,
42028201,19,1,ウドンターニ,「あっ、思い出しました～！　シブヤのあねごは悪い子なのに、\n　みんなに贈り物をする、っていう良いことをしても大丈夫なんですか？」,,
42028201,20,1,シブヤ,「当然です！　シブヤさんたちはサンタさんですよ？」,,
42028201,21,1,シブヤ,「サンタさんといえば！　勝手にあちこちの住居に不法侵入し、\n　子供の枕元にプレゼントを置いて立ち去る不審者！」,,
42028201,22,1,シブヤ,「公平に見て、そんな不審者は良い子ですか？　悪い子ですか？」,,
42028201,23,1,ウドンターニ,「あ！　わ、悪い子ですなの……！」,,
42028201,24,1,シブヤ,「でしょう？　だから良いんですっ、あんだすたぁん？」,,
42028201,25,1,ウドンターニ,「あんだすたぁ～ん♪」,,
42028201,26,1,,仲良しで何よりだが。本当に急いでほしい、ふたりとも。,,
42028201,27,1,,この異常気象によって全世界的に大雪が降り積もり、\n物流がほとんどストップしてしまっている。\n国によっては政治が麻痺していたりして、かなり悲惨な状況だ。,,
42028201,28,1,ウドンターニ,「そうなんですよ～。わたしの国、フレイマリンは普段は暖かいですし、\n　みんな寒さに耐性がないのでバタバタ倒れてます～」,,
42028201,29,1,シブヤ,「何なんでしょうかね～、この大雪……。\n　長生きしてるチトセおばあちゃんに聞いてみたんですけど、\n　こんなのは生まれて初めてだって言ってましたよ」,,
42028201,30,1,,当然、全世界の政府や我ら特鉄隊が、全力で原因を究明している。\nだが解決の見通しが立たない間も、人々は生活をしなくてはならない。,,
42028201,31,1,シブヤ,「うっす！　そんな生活を守るのが、シブヤさんたちのお役目ですね！」,,
42028201,32,1,,そうだ。当然、自分はミストトレインをフル稼働させて、\n全世界に物資を届けたりしているが。,,
42028201,33,1,シブヤ,「シブヤさんたちも配送業者として、線路が通ってないところとかに\n　物資をお届けしていますよ！\n　列車も一両だけだと手が回らないでしょうしね！」,,
42028201,34,1,,そのとおりだ。列車を連続で動かし続けるとこちらも疲弊し、\n最悪の場合は死ぬので、ここ数日ほどはお休みをもらっているが。,,
42028201,35,1,シブヤ,「お休みなのにウチの会社で働くつもりなんですね……？\n　さすがですご主人っ、パねぇっす！　社畜すぎる！」,,
42028201,36,1,,全世界的な危機のなか、黙ってゴロゴロ寝転がってはいられない。,,
42028201,37,1,ウドンターニ,「かっこいい～、『しゃしょう』さんはとっても偉いですね～♪」,,
42028201,38,1,シブヤ,「うどんちゃんも偉いですよ！　こうして働いてるんですから！」,,
42028201,39,1,ウドンターニ,「えへへ、ありがとうございます～♪」,,
42028201,40,1,シブヤ,「おっと！　雑談してたらまたご主人に怒られますね！\n　急いで出発の準備を終わらせましょうっ、今日は特に大忙しですよ！」,,
42028201,41,1,ウドンターニ,「明日は『くりすます』ですからね～。今日のうちに、全世界の良い子に\n　贈り物を届けなくちゃいけないんですよね」,,
42028201,42,1,シブヤ,「そうです！　実際、今は大変な状況ですけど――そういうときこそ、\n　みんなが幸せな気分になれるようなステキなことをしましょう！」,,
42028201,43,1,ウドンターニ,「さすがです～、あねご！　みんな暗い顔をしてるのに！\n　空気を読まない悪い子……！」,,
42028201,44,1,シブヤ,「そういうことです！　わかってきましたね、不良の流儀が！」,,
42028201,45,1,ウドンターニ,「えへへ～♪」,,
42028201,46,1,,そういえば、おまえたちの関係も謎だな。\nふたりとも違う国の出身だし――これまでは特別、\n親しかったという印象はなかったんだが。,,
42028201,47,1,シブヤ,「んっと。うどんちゃんは何日か前に、うちのお父上が運営してる\n　この配送業の会社にバイトとして採用されたんですよ」,,
42028201,48,1,シブヤ,「シブヤさんも先にこの会社で働いてたんで、同じ隊員だってことで\n　教育係を任されちまった感じですね。\n　それでまぁ、普通に何となく仲良くなりました」,,
42028201,49,1,ウドンターニ,「はぁい、お世話になってます～♪」,,
42028201,50,1,シブヤ,「うどんちゃんのお陰で、画期的な配送ができるので良いんですよ！\n　持ちつ持たれつってやつです！」,,
42028201,51,1,,画期的な配送……？,,
42028201,52,1,シブヤ,「さぁさぁ、雪車の準備ができましたよ！\n　みんな配置につきやがってください！」,,
42028201,53,1,ウドンターニ,「らじゃ～！」,,
42028201,54,1,,シブヤに促され、彼女とともに雪車に乗る。その雪車の後部には、\nたっぷりの荷物が詰まったコンテナが連結されていた。,,
42028201,55,1,ウドンターニ,「うどぉ～ん！　サンタ二号、準備完了！」,,
42028201,56,1,シブヤ,「サンタ一号も準備ばっちりです！」,,
42028201,57,1,,ならば自分はサンタ三号か。こちらも準備はできている。,,
42028201,58,1,シブヤ,「よござんす！　では出発進行っ、よ～そろ～！」,,
42028201,59,1,ウドンターニ,「ですなのぉおおお～……☆」,,
42028201,60,1,,雪車の先端に腰掛けたウドンターニが楽しげに叫んだ瞬間、\n我々は巨大なコンテナごと宙に浮かび上がった。,,
42028202,1,1,,不思議な空飛ぶ雪車で、猛吹雪のなかを飛翔する。,,
42028202,2,1,Shibuya,「ひゃっはぁあああ！　今日もShibuyaさんが最強で最速ぅうう☆」,,
42028202,3,1,Udon Thani,「ひゃっは～！　ですなのぉ～♪」,,
42028202,4,1,,めちゃくちゃ楽しそうなふたりにややドン引きしつつ、\n雪車から振り落とされないように必死に車体にしがみつく。\n普段はみんなを列車で運ぶ役回りなので、この立場はちょっと新鮮だ。,,
42028202,5,1,Shibuya,「落ちないように気をつけてくださいねご主人！　こう吹雪いてると、\n　落下してる途中で見つけてキャッチするのも難しいんで！」,,
42028202,6,1,Udon Thani,「そうですよ～、気をつけないとやばいですよ～？\n　ここから落ちたら、ぺっちゃんこになっちゃいますからね～？」,,
42028202,7,1,,そもそもこの雪車、何で飛んでるんだ……？　物理法則に反してないか？,,
42028202,8,1,Shibuya,「えへへ～、サンタさんっぽいでしょう♪」,,
42028202,9,1,,それはそうだが。理屈がわからなくて怖い。,,
42028202,10,1,Udon Thani,「んっとですね。簡単に言うと、この雪車は\n　わたしの浮力で飛ばしてるんですよ～」,,
42028202,11,1,Shibuya,「うどんちゃん、全身から浮力ってやつを放ってるんですよね。\n　そのせいでふわふわ浮かんじゃって、水にも潜れないっていう」,,
42028202,12,1,Udon Thani,「はい～。わたし水泳部なのに、潜水もできないので困ります」,,
42028202,13,1,Udon Thani,「しかも。最近は水泳部で練習したり、特鉄隊で訓練したりしてるせいか\n　――その浮力が、どんどん強くなってるみたいなんです」,,
42028202,14,1,Udon Thani,「本気で浮力をだせば～、ほらほら♪　たくさんの重たいコンテナごと、\n　雪車を飛ばすぐらいのことは朝飯前ですなの！」,,
42028202,15,1,Shibuya,「そんなうどんちゃんの特殊能力（？）を活用させてもらって、\n　まったく新しい空飛ぶ配送業をやってるわけです！　ウチの会社では！」,,
42028202,16,1,Shibuya,「陸路は雪が積もりまくりで普通の馬車も動けませんし、\n　こうでもしないと全世界的に不足してる物資を運ぶのも難しくて」,,
42028202,17,1,,なるほど。空飛ぶ配送業者か……。\nこんなものが一般化したら、ミストトレインすら用無しになるだろうな。,,
42028202,18,1,Shibuya,「一般化はしないんじゃないですか？\n　これ、完全にうどんちゃんの特殊能力に頼りきりの遣り方ですし？」,,
