StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42021201,1,1,,その日は、何事もなく平穏に過ぎていくかに思われた。\n黒光りするミストトレインの車体を古布で丹念に磨いていると、\n自分の顔と、もうひとつシルエットが映り込んだ。,,
42021201,2,1,パディントン,「車掌どの自ら列車のお手入れですか？\n　点検が必要なら後で整備班にお願いしておきましょうか？」,,
42021201,3,1,,いや、いいんだ。,,
42021201,4,1,,専門の整備班がついてくれているし、彼らの仕事に不備はない。\nそれでも、こうして部分的にでも自ら手入れをするように心がけている。,,
42021201,5,1,,この車両は自分にとって、トレインナイトたちのように\nかけがえのない戦友とも呼ぶべき存在だ。労をねぎらいたい。,,
42021201,6,1,パディントン,「車掌どの……。そうですよね、いつも一緒に戦ってきたんですもんね！\n　私にもお手伝いさせてください！」,,
42021201,7,1,パディントン,「きゅっ、きゅっ♪\n　これからもよろしくお願いしますね。一生懸命、ピカピカにしますよ～」,,
42021201,8,1,,パディントンは車体に話しかけながら、丁寧に磨き始める。,,
42021201,9,1,パディントン,「なので、このまえ転んで床にトマトソースをぶちまけたこと、\n　許してくださいね～。きゅっ、きゅ～♪」,,
42021201,10,1,,パディントン、おまえ……。\n変な匂いがすると思ったら。,,
42021201,11,1,ヤクーツク,「あっ、いた！　ちょっと、こんなところで何のんびりしてるのよ！」,,
42021201,12,1,パディントン,「ヤクーツクさん！\n　どうですか、ご一緒にミストトレインのお手入れをしませんか？」,,
42021201,13,1,ヤクーツク,「それどころじゃないわよ！\n　セントイリス郊外でミストモンスターが出たって情報が入ったわ。\n　現場に急ぐわよ」,,
42021201,14,1,,確かに、こうしちゃいられない。\nパディントン、すぐに準備を。,,
42021201,15,1,パディントン,「了解です！」,,
42021201,16,1,ヤクーツク,「なんだか妙な情報が入ってるから、警戒が必要ね」,,
42021201,17,1,,妙な情報、とは？,,
42021201,18,1,ヤクーツク,「未確認情報だけどね、どうも下半身をタコみたいにされた\n　被害者がいるらしいのよ」,,
42021201,19,1,,それは新手のミストモンスターだろうか。\n聞いたことのない攻撃だ。\n慎重に確認を進めつつ、可及的速やかに事態を収拾しなければ。,,
42021201,20,1,,ーーーー,,
