StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41023101,1,1,プトラ,「見渡す限りの砂漠！　照りつける太陽！　砂混じりの風！\n　やっぱフレイマリンはメトロでもフレイマリンだねぇ」,,
41023101,2,1,プトラ,「そしてそんな中で飲むご当地ジュース！\n　ああ～極楽が過ぎるんじゃぁ～」,,
41023101,3,1,ベリガン,「さすがプトラさん、\n　サボテンジュースに偏見がないとは嬉しい限りです」,,
41023101,4,1,プトラ,「ふっふっふ。\n　伊達に初めて見た時、かぶりついてないからね。\n　サボテンって美味しそうに見えるじゃん？」,,
41023101,5,1,ベリガン,「初めてでいきなり食べようって思ったんですか……？」,,
41023101,6,1,プトラ,「うん。でもビックリしたよね。トゲが刺さる刺さる。\n　結局全部のトゲを顔にぶっ刺したまんま食べたよねー」,,
41023101,7,1,ベリガン,「すごい執念……」,,
41023101,8,1,,そんなことを話しながら、\nサボテンジュースを飲む二人。,,
41023101,9,1,,今回、Ｍフレイマリンで休暇を取れることになり、\nプトラがベリガンに周辺の観光案内を依頼したのだ。\nこちらも知らない土地を見たいという気持ちもあり、\n同行させてもらっている。,,
41023101,10,1,ベリガン,「それで、フレイマリン生まれのプトラさんから見て、\n　Ｍフレイマリンはどうですか？」,,
41023101,11,1,プトラ,「最っ高だね♪\n　地元のような安心感と、冒険気分が同時に味わえてるって感じ」,,
41023101,12,1,プトラ,「まったく知らない土地のはずなのに、\n　どの場所もあたしの知ってる大好きなフレイマリンそっくりなんだもん。\n　こりゃあテンション上がっちゃうよ！」,,
41023101,13,1,ベリガン,「イリスクラウドのフレイマリンと似てるっていうのは、\n　どうやら本当のことのようですね。\n　サボテンジュースに抵抗がないのも納得です」,,
41023101,14,1,プトラ,「いやあ、ベリガンに案内してもらえてよかったよ。\n　それで、この後はどこに連れてってくれるの？」,,
41023101,15,1,ベリガン,「砂漠を越えた先のオアシスを\n　案内させてもらおうかと思っているのですが如何でしょう？\n　天球を見上げるオアシスというのは、\n　イリスクラウドにはないかと思いまして」,,
41023101,16,1,プトラ,「なにソレ最高じゃん！\n　ちょっと歩くのが大変そうだけど、そのあとに待っているのは天国だね！」,,
41023101,17,1,ベリガン,「ええ、歩くにしては少し遠いので、\n　砂漠越えのために今からラクダを借りに行こうと思うのですが……。\n　あの子たち、行かないのかなあ」,,
41023101,18,1,プトラ,「アデレードとカオヤイ？\n　そういえば町に着くなりどっか行っちゃったね」,,
41023101,19,1,ベリガン,「久しぶりのＭフレイマリンが楽しくて仕方ないんでしょうね。\n　まあ来ないなら、私たちだけで行っちゃいましょうか」,,
41023101,20,1,プトラ,「３人は昔からの仲なんでしょ？\n　久しぶりのＭフレイマリンなんだし、\n　あたしに遠慮しないで遊んできていいんだよ？」,,
41023101,21,1,ベリガン,「お気遣いありがとうございます。\n　ですがあの子たちとはいつだって一緒にいられますから構いません。\n　ほら、ハバロフスクさんも待っているでしょうから行きましょう？」,,
41023101,22,1,,そんなことを話しながら、\nラクダをレンタルしに行こうとしたその時。,,
41023101,23,1,アデレード,「どいたどいたぁ～～～っ！」,,
41023101,24,1,カオヤイ,「待ってよアデレード～」,,
41023101,25,1,ベリガン,「なっ……！」,,
41023101,26,1,,通りの向こうから、\nアデレードとカオヤイがラクダに乗って爆走してきたではないか。,,
41023101,27,1,カオヤイ,「あっ、みんなをはっけーん。\n　アデレード、ちょっと休憩～」,,
41023101,28,1,アデレード,「仕方ないな、ほら止まれっ」,,
41023101,29,1,アデレード,「あっ、止まらない感じか？\n　でもここはいったん止まってほしいぞ。\n　ほら止まれ。止まっ……止まれよ！」,,
41023101,30,1,アデレード,「ラクダァッ！」,,
41023101,31,1,アデレード,「よーし言うこと聞いたな。偉いぞラクダ」,,
41023101,32,1,ベリガン,「こんな人の多い場所で何やってるんですか２人とも！」,,
41023101,33,1,アデレード,「何って、レースだよ。\n　ラクダって思った以上に速くてさ、\n　これが楽しいのなんの！」,,
41023101,34,1,カオヤイ,「最初はお散歩のつもりだったんだけどねぇ、\n　ラクダたちったらライバル同士みたいで、\n　走り始めるとすぐにレース始めちゃうんだー」,,
41023101,35,1,ベリガン,「ライバルなのは分かりましたけど、\n　そこを手綱で操るのが乗り手の責任でしょう。\n　特にあなたたちは動物と仲良くなるのが得意なんですから」,,
41023101,36,1,カオヤイ,「だからだよ。\n　ラクダたちは競争したいみたいなんだもん、\n　それを無理矢理止めるなんてことは、したくないかなぁ」,,
41023101,37,1,アデレード,「そうだぞベリガン。\n　ラクダのやりたいようにさせてやらなきゃ！」,,
41023101,38,1,ベリガン,「ここは町の中で、人がたくさん歩いてるんですよ？\n　レースなら砂漠に出てやって下さい」,,
41023101,39,1,ベリガン,「いや、言うこと聞かなそうだから私が手綱を引きます。\n　プトラさんも手伝って下さい。\n　ラクダたちを町の外に誘導しましょう」,,
41023101,40,1,ベリガン,「……プトラさん？」,,
41023101,41,1,プトラ,「うおお、ちょー楽しそう！\n　あたしも乗せてー！」,,
41023101,42,1,カオヤイ,「もちろん♪　大歓迎だよ～」,,
41023101,43,1,アデレード,「おっけー、じゃあアタシの後ろに乗りなよ！」,,
41023101,44,1,プトラ,「がってんッ！！」,,
41023101,45,1,ベリガン,「あれっ、おバカが増えたっ！？」,,
41023101,46,1,プトラ,「よーしあたしもＭフレイマリンの風を感じるぞ！！」,,
41023101,47,1,アデレード,「へいへい、速さの限界超えていっちゃうよ～。\n　んじゃ、スタート！」,,
