StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41009101,1,1,イズモノハクト,「あぴょんぴょんぴょーん♪　ぴょんぴょんぴょーん♪\n　おっでかっけ、おっでかっけ、うっれしいぴょ～ん♪」,,
41009101,2,1,イズモノハクト,「まさか任務の後に、観光ができるなんてビックリですよ。\n　パディントンちゃんはどこ行きたいか、決まりましたか？」,,
41009101,3,1,パディントン,「はい。行きたい場所がたくさんありすぎて、\n　どう巡るか悩んでいるところです」,,
41009101,4,1,パディントン,「お団子、お団子、おまんじゅう。\n　水あめ、おしるこ、クリームあんみつ。\n　お茶を飲んで、またお団子……」,,
41009101,5,1,パディントン,「これは時間との闘い……。\n　最適なルートを構築していかないと、回りきれません。\n　どう移動するべきか……あっ！　おせんべいも食べないと！」,,
41009101,6,1,,ニシキでの任務も終わり、\n本来ならセントイリスに戻るところだったのだが、\n少しミストトレインの整備が必要らしく、\n１日ほど泊まらざるを得なくなってしまった。,,
41009101,7,1,,だからみんなには休暇を出したわけだが、\n折角だから出かけようという話になり、近場で一番人気のある、\nここ縁結びの神社の街にやって来たというわけだ。,,
41009101,8,1,イズモノハクト,「パディントンちゃん、\n　あっちのおでん屋さんも美味しいわよ♪」,,
41009101,9,1,パディントン,「おでん！　食べたいです！」,,
41009101,10,1,イズモノハクト,「じゃあ後で一緒に行きましょう。\n　おでんを食べながらニシキ酒をきゅっと……」,,
41009101,11,1,パディントン,「おおっ、大人の世界です！\n　さすがイズモノハクトさん、私よりずっと年上――」,,
41009101,12,1,イズモノハクト,「ストーップ、パディントンちゃん！\n　歳の話とかは止めましょ？　ね？」,,
41009101,13,1,イズモノハクト,「ほ、ほらカワイイ砂糖菓子とかもあるんですよ？\n　あー私もそういうの食べたいです～～」,,
41009101,14,1,パディントン,「あれれ？　おでんはいいんですか？」,,
41009101,15,1,イズモノハクト,「イズイズ、おでんより甘いものの方が好きだぴょんっ♪」,,
41009101,16,1,,なかなかに年上の趣味嗜好を言ってしまい、\n何とか誤魔化すイズモノハクト。\nパディントンは深くは考えなかったようだ。,,
41009101,17,1,パディントン,「じゃあ一緒に回りましょう！」,,
41009101,18,1,パディントン,「は～楽しみです～。イズモノハクトさん、\n　今日は誘って下さってありがとうございます！」,,
41009101,19,1,イズモノハクト,「お礼ならオオエノミヤ様に言って。\n　私も誘ってもらった立場だから」,,
41009101,20,1,パディントン,「オオエ山の皆さんは、\n　先に行かれてるんですか？」,,
41009101,21,1,イズモノハクト,「そうです。この先の縁結びの神社で待ち合わせだそうです。\n　美味しいもの巡りの前に、ひとまず合流しなくちゃいけませんね」,,
41009101,22,1,イズモノハクト,「あ、神社にも素敵な茶屋があるんですよ。\n　あそこのお団子もまた、とても美味しくて……」,,
41009101,23,1,パディントン,「それじゃあ今行きましょう、すぐ行きましょう！」,,
41009101,24,1,,イズモノハクトの手を引いて、\nパディントンが猛然とダッシュを始めた。\n原動力が分かりやすい……。,,
41009101,25,1,アマノハシダテ,「おぉ～～っ、石段がずーっと続いてる。\n　上がぜんぜん見えないねぇ♪」,,
41009101,26,1,アマノハシダテ,「ねえねえ、おししょう、ここ上るのぉ？」,,
41009101,27,1,オオエノミヤ,「うむ、目的の神社はこの上じゃからのう」,,
41009101,28,1,シモアマヅ,「修業時代を思い出させる石段だわ。\n　さすが師匠、いい場所に連れてきてくれたものね」,,
41009101,29,1,アマノハシダテ,「さすがシモアマヅ、\n　もー今からワクワクしてるねぇ」,,
41009101,30,1,シモアマヅ,「別にワクワクなんてしてないわ。\n　ためになると考えているだけよ」,,
41009101,31,1,アマノハシダテ,「そっかぁ」,,
41009101,32,1,オオエノミヤ,「そうじゃ、いいことを思いついたぞ。\n　みなで上まで競争しようではないか。\n　一位の者に二位以下の者が甘いものをおごるのじゃ」,,
41009101,33,1,アマノハシダテ,「何それ、楽しそうだねぇ♪\n　アマちゃんやる～！」,,
41009101,34,1,シモアマヅ,「師匠の提案、断る理由はないわ」,,
41009101,35,1,オオエノミヤ,「それでは５人で対戦といくかの」,,
41009101,36,1,オオエノミヤ,「む、フタマタとカラカワはどうしたんじゃ？\n　ついてきていたはずじゃが……」,,
41009101,37,1,カラカワ,「きゃー！　通行人の男がわたくしに触れました！\n　あんたっちゃぶるなのですー！」,,
41009101,38,1,通行人の男,「ぐほぁっ！！」,,
41009101,39,1,フタマタ,「カラカワ、落ちついて！　腕がかすっただけよ！」,,
41009101,40,1,カラカワ,「そそ、そんなこと言っても、\n　ちょっとでも男の人に触れられてしまったら、\n　自動的にはーどぱんちが、で、出ちゃって……」,,
41009101,41,1,道に迷った男,「お嬢ちゃん、ちょっと道を訊きたいんだけどいいかな？\n　この辺りにイケてる竹槍ショップがあるらしいんだけど――」,,
41009101,42,1,カラカワ,「きゃーっ！　ナンパはお断りですぅー！」,,
41009101,43,1,道に迷った男,「あばぁっ！」,,
41009101,44,1,カラカワ,「ああっ、まぐなむぱんちまで出てしまいました……。\n　でも、ナンパはいけないのです」,,
41009101,45,1,フタマタ,「いや、今のたぶんナンパじゃないでしょ」,,
41009101,46,1,カラカワ,「ふぐぅ、困った体質なのですぅ。\n　男の人に触られるとおーとまてぃっくにパンチが\n　発動してしまうなんて、お嫁にいけないのです」,,
41009101,47,1,カラカワ,「このままではわたくし、\n　まぐなむぱんち・ですとろいまで繰り出してしまう羽目に……」,,
41009101,48,1,カラカワ,「ああんもう、フタちゃん助けて～」,,
41009101,49,1,フタマタ,「カラカワ、ほらこっち、道の隅っこを歩いて。\n　私が人のいる方一緒に歩いてあげるから」,,
41009101,50,1,フタマタ,「だからもう、男の人をぶっ飛ばしちゃ駄目。\n　いざとなったら槍の柄で距離を取るのよ」,,
41009101,51,1,カラカワ,「なるほど、ヒノモト号の柄で突けばいいのですね」,,
41009101,52,1,フタマタ,「ちーがーうっての。突くな。\n　ぶつからないように距離を測れってこと」,,
41009101,53,1,カラカワ,「そういうことかぁ。\n　さすがフタちゃん。ありがとうなのです」,,
41009101,54,1,フタマタ,「どういたしまして。ほら行くわよ」,,
41009101,55,1,オオエノミヤ,「これフタマタ、カラカワ。\n　ちと目を離した隙に何をしているのじゃ。\n　人様に迷惑をかけるなとあれほど言っておったのに」,,
41009101,56,1,カラカワ,「ご、ごめんなさいなのです。\n　人混みには慣れていないものでして……」,,
41009101,57,1,フタマタ,「師匠、どうしてみんな準備運動なんかしてるんですか？」,,
41009101,58,1,オオエノミヤ,「修行じゃよ。修行」,,
41009101,59,1,アマノハシダテ,「この石段を上までのぼるんだよぉ。\n　一位になった人は全員から甘い物をおごってもらえるの～♪」,,
41009101,60,1,フタマタ,「うげっ、なによソレ。\n　よりにもよってなんでこんなキツそうな石段でやるのよ」,,
41009101,61,1,カラカワ,「そ、そうです。今日は修行じゃないのです。\n　こんなところ上らずに、その辺でお茶でも飲むのがいいです」,,
41009101,62,1,オオエノミヤ,「まあ、いいではないか。\n　たまにはわしに、みなの成長っぷりを見せるのじゃ」,,
41009101,63,1,フタマタ,「そんなこと言いながら、ご機嫌にストレッチして、\n　めっちゃ勝つ気まんまんじゃないですか」,,
41009101,64,1,オオエノミヤ,「おやおや、若者が体力勝負で勝てぬと申す気か」,,
41009101,65,1,フタマタ,「なっ……！」,,
41009101,66,1,フタマタ,「い、いいですよ、やってやろうじゃありませんか！\n　カラカワ、こうなったら今ここで師匠を超えるわよ！」,,
41009101,67,1,カラカワ,「ほ、本気ですかフタちゃん？\n　わたくしは、ヒノモト号で飛んでもいいかな？」,,
41009101,68,1,フタマタ,「ダメに決まってるでしょ。\n　自らの足で師匠を超えるのよ！」,,
41009101,69,1,オオエノミヤ,「よくぞ言ったフタマタよ。\n　よし、みな位置に着いたな？」,,
41009101,70,1,オオエノミヤ,「それでは用意……どんじゃっ！」,,
41009101,71,1,イズモノハクト,「はぁっ……はぁっ……。\n　ここの神社って、こんな石段あったでしょうか……」,,
41009101,72,1,パディントン,「お団子っ！　私のお団子はどこですか！」,,
41009101,73,1,イズモノハクト,「パディントンちゃん、すごい体力……。\n　えっと、茶屋はそこの角を曲がって――」,,
41009101,74,1,イズモノハクト,「って、フタちゃん！？　それに他の四天王のみんなも！\n　何でそんなに倒れ込んでるんですか！？」,,
41009101,75,1,オオエノミヤ,「おお、早かったなイズモノハクト。やはり甘酒は美味しいのう。\n　ここのはしっかりと『のんある』じゃしの」,,
41009101,76,1,イズモノハクト,「い、いったい何が」,,
41009101,77,1,フタマタ,「師匠の妨害、きつすぎる……」,,
41009101,78,1,カラカワ,「ああ、足の筋肉がぷるぷるして、言うことを聞きません～」,,
41009101,79,1,シモアマヅ,「歩く師匠を、追い抜かせないなんて……」,,
41009101,80,1,アマノハシダテ,「投げ飛ばされすぎてアマちゃん、目がぐるぐるだよぉ～」,,
