StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41006101,1,1,,ヴェルフォレット第二の都として名高いリッピアの街では毎年、\n大規模なフェスティバルが開催される。\n誰もが着飾り歌い踊り、美食や美酒を堪能できる華々しい祭典だ。,,
41006101,2,1,,とある任務からの帰り道。\n特にヴェルフォレット出身の子たちの強い要望により、\n他に急ぎの任務もなかったため――ちょっと寄り道をして、\nそのお祭りを楽しんでいくことになった。,,
41006101,3,1,ヴィヴィアン,「ありがとう車掌さん大好きっ、\n　前からこのフェスティバルは憧れだったのよぉ♪\n　あぁ麗しきお洒落と美食の殿堂、花の都リッピア！　うきうきしちゃう！」,,
41006101,4,1,ブルーゼ,「ふふ。テンション高いヴィヴィちゃんもかわいい、\n　ヴィヴィちゃんが幸せならブルーゼも幸せ……♪」,,
41006101,5,1,ノヴェラ,「あれっ、むしろヴィヴィアンはリッピアは初めて？　意外～♪\n　私、リッピアは子供のころからよく来てるから詳しいし、\n　あちこち案内してあげよっか？」,,
41006101,6,1,ヴィヴィアン,「ちょっ、近い近いノヴェラ近いいちいち話しかけるごとに密着しないで。\n　……前から来たい来たいとは思ってたんだけどね、\n　ちょっと地元から遠いしなかなか御縁がなくて」,,
41006101,7,1,ブルーゼ,「くうっ、また気軽にいちゃいちゃして……。\n　ヴィヴィちゃんが嫌がってるでしょう、\n　愛されたいならそういうセクハラみたいなのは控えるべきだと思います」,,
41006101,8,1,ヴィヴィアン,「うんうん、\n　とりあえずブルーゼも無意味に抱きつかないでくれると嬉しいかも！\n　すごい人混みだしね、バランス崩して転んじゃう！」,,
41006101,9,1,ブルーゼ,「てへ、人形とヴィヴィちゃん本人を間違えちゃいました……。\n　うっかりです、事故です、訴えられても勝つ自信があります」,,
41006101,10,1,ヴィヴィアン,「車掌さ～ん、何で今回はこの面子なの？\n　べつに嫌じゃないけど、私ちょっと身の危険をおぼえちゃう！」,,
41006101,11,1,,今回の任務は、ヴェルフォレット一帯の調査が目的だったからな。\n土地勘のあるヴェルフォレット出身の特鉄隊員で、\n手の空いていたものを召集した結果だ。,,
41006101,12,1,,とはいえ。ノヴェラ、ブルーゼ……。\nヴィヴィアンの言うとおりこの人混みだ、\nあんまり派手に動かないほうがいい。\nお祭りに興奮した人々と、もし喧嘩にでもなったら大変だ。,,
41006101,13,1,,特鉄隊員として、節度のある行動を心がけるように。,,
41006101,14,1,ノヴェラ,「はぁい。弁えてるわ、車掌さん。\n　今回は怖ぁい『お目付役』がいるしね、私も自分の買い物とかしたいし」,,
41006101,15,1,ブルーゼ,「…………」,,
41006101,16,1,ノヴェラ,「あっ、見て見てヴィヴィアン！\n　あなたの好きなブランドの最新ラインナップが出揃ってるわよ、\n　今年の流行色はピンクっぽい？」,,
41006101,17,1,ヴィヴィアン,「えっ本当？　どれどれ？\n　きゃああ～、相変わらず超かわいい！\n　でも値段がものすごいっ、今回の任務達成報酬がぜんぶ吹っ飛んじゃう！」,,
41006101,18,1,ヴィヴィアン,「だけど、ここで買っとかないと後悔する気がする……！」,,
41006101,19,1,ノヴェラ,「うんうん、買わずに後悔するより買って後悔するほうが良いって。\n　踊る阿呆に見る阿呆、同じ阿呆なら踊らにゃ損々……♪」,,
41006101,20,1,ヴィヴィアン,「ふふ。ちなみに花の都リッピアでのお祭りには、\n　最新のファッション商品のお披露目っていう意味もあってね。\n　あちこちの出店とかで、最先端のお洒落やグルメが楽しめるのよ」,,
41006101,21,1,ノヴェラ,「あはは。お洒落に興味なさそうな車掌さんには、ちょっと退屈かもね？\n　そこの、お人形さんとヴィヴィアンしか眼中にないチビッコちゃんにも♪」,,
41006101,22,1,ブルーゼ,「むう。ブルーゼもお洒落に興味ぐらいあります、\n　お人形さんのお洋服を選んだり縫ったりするの大好き……。\n　ブルーゼも、ヴェルフォレットの女の子ですから」,,
41006101,23,1,ヴィヴィアン,「そう！　ブルーゼ良いこと言った！\n　お洒落が嫌いなヴェルフォレットの女の子はいないわ！\n　今日はそれだけ覚えて帰ってね、車掌さん！」,,
41006101,24,1,ヴィヴィアン,「そんなお洒落好きのお洒落好きによるお洒落好きのための祭典が、\n　花の都リッピアでの――このフェスティバルよ！」,,
41006101,25,1,ヴィヴィアン,「ううん！　この花の都リッピアには、\n　いつでも女の子の好きなものがぎゅっと詰まってるの！」,,
41006101,26,1,ヴィヴィアン,「だから前から憧れだったのよぉ、\n　連れてきてくれてありがとう……車掌さん♪\n　うわぁあい、世界のぜんぶが大好きなものでいっぱい！　夢みたい～！」,,
41006101,27,1,ブルーゼ,「あぁ、はしゃいでるヴィヴィちゃん愛しい……。\n　綺麗でかわいいヴィヴィちゃんが綺麗でかわいいものを見つめて、\n　相乗効果で……尊い……♪」,,
41006101,28,1,,えっと。楽しんでるなら何よりだが。\nこの花の都リッピアには、女の子が好きなものが溢れてるんだよな？,,
41006101,29,1,,じゃあ……。\nもしかして、意外と『あぁいうの』も女の子は好きだったりするのか？,,
41006101,30,1,ヴィヴィアン,「あぁいうの、って……？」,,
41006101,31,1,ノヴェラ,「おっ、何か人だかりができてる。\n　有名なファッションモデルさんでも歩いてるのかな？\n　いや――そういう感じでもない気がする、あれは……？」,,
41006101,32,1,魔物,「ゲロゲロゲロ！　ゲロゲロゲロ！」,,
41006101,33,1,ヴィヴィアン,「な、何か汚らしい感じのモノがいる～っ！？」,,
41006101,34,1,ノヴェラ,「な、何あれ？　すっごい悪臭！\n　ううっ、鼻が曲がりそう！」,,
41006101,35,1,,ふむ。前衛芸術作品とかわけのわからないものも多いし、\nあぁいうのも女の子にとってはお洒落の範疇なのかも……。\nなどと、思ったんだけどな。,,
