StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42027206,1,1,小倉朝日,「う、眩し……みんな！？」,,
42027206,2,1,小倉朝日,「ええっ！？　３人とも、その服装……！」,,
42027206,3,1,小倉朝日,「その姿はいったい……どことなくヤクーツクさんや、\n　プトラさんたちの制服に似ているような……」,,
42027206,4,1,大蔵りそな,「わかりません、わかりませんが……」,,
42027206,5,1,桜小路ルナ,「奇妙な感覚だが、\n　とにかく全身から不思議な力が溢れているのだけはわかる」,,
42027206,6,1,柳ヶ瀬湊,「うん、これならもしかして私たちも戦えるかも？」,,
42027206,7,1,小倉朝日,「ええええっ！？」,,
42027206,8,1,大蔵りそな,「大変です、兄がリアクション芸人と化してしまいました」,,
42027206,9,1,桜小路ルナ,「うん、元からそういう節があると思うがな。\n　それはさておき、彼女たちに加勢するぞ」,,
42027206,10,1,柳ヶ瀬湊,「おっけー！　ぶっとび～！」,,
42027206,11,1,小倉朝日,「ちょ、ちょっと待って……！　戦うだなんて、そんなの危険……」,,
42027206,12,1,,ーーーー,,
42027206,13,1,パディントン,「ああ、皆さん！」,,
42027206,14,1,クインズウェイ,「くっ……」,,
42027206,15,1,,謎の敵とミストモンスターにより、\nじりじりと追い詰められるクインズウェイたち。\nどうする、このままでは……,,
42027206,16,1,桜小路ルナ,「湊、突っ込んで敵を蹴散らせ！」,,
42027206,17,1,柳ヶ瀬湊,「りょうかーい！　ちょっと怖いけど……おらおらおら～！」,,
42027206,18,1,,後方から突っ込んできた湊がミストモンスターを蹴散らす。,,
42027206,19,1,プトラ,「ええ、湊！？　どうなってるの！？」,,
42027206,20,1,,湊だけではない。\nりそなにルナも、まるでトレインナイトのような出で立ちをしている。\n姿形だけではない。彼女たちから、たしかな力を感じるのだ。,,
42027206,21,1,桜小路ルナ,「りそなは私と一緒に、あの紛い物を討つぞ」,,
42027206,22,1,大蔵りそな,「わかりました。ルナちょむとの共闘……\n　ふふ、少しオンラインゲームを思い出しますね」,,
42027206,23,1,ヤクーツク,「ちょっと待ちなさい、あの敵には攻撃が通じないのよ」,,
42027206,24,1,桜小路ルナ,「問題ない……おそらくだが」,,
42027206,25,1,大蔵りそな,「はい、不思議とそう感じるんです」,,
42027206,26,1,,自信に満ちた声でそう告げて、りそなとルナは力を振るう。\n湊が周囲のミストモンスターを蹴散らし、\nさらにルナが魔法で敵を攪乱。その隙を縫うように――,,
42027206,27,1,大蔵りそな,「見えた、狙い撃ちます」,,
42027206,28,1,,りそなが謎の敵に矢を放つ。,,
42027206,29,1,謎の敵,「！！」,,
