StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
42029201,1,1,,伝説の剣。失われた秘宝。封印されし魔導書。,,
42029201,2,1,,いつの世にも、\n人々を魅了してやまない宝の物語というものは溢れているものだ。,,
42029201,3,1,,その中でも、割と身近に感じることができるかもしれない宝の物語がある。\n時の権力者が残したと言われたりする、『埋蔵金伝説』だ。,,
42029201,4,1,,今回、任務が終わって立ち寄った村にも、\nどうやらその伝説があったようで――,,
42029201,5,1,埋蔵金将軍,「ふはははは、私の埋蔵金を狙ってやって来るとは愚かな者たちだ！」,,
42029201,6,1,ミヤコ,「まさか埋蔵金を掘り当ててしまうとは驚きです」,,
42029201,7,1,カラスマ,「でしょ！　でしょでしょ！\n　さすがあたし、カラス獣人としての勘は今日もバッチリだわ」,,
42029201,8,1,埋蔵金将軍,「埋蔵金はうまいぞう～。\n　ここにやって来てしまうのも仕方のないことではある。\n　だがしかし！　そんな不届き者は成敗する！」,,
42029201,9,1,クマモト,「さすがカラスマさん。\n　でも、クマたちが掘ろうとしたのって埋蔵金じゃないですよね？」,,
42029201,10,1,カラスマ,「もちろん。あたしが欲しいのはとにかくキラキラ！\n　こんなよく分からないボロボロの紙きれなんかじゃないわ」,,
42029201,11,1,埋蔵金将軍,「え、ちょっと待って。\n　埋蔵金に興味ないと言うのか？」,,
42029201,12,1,カラスマ,「ただね、話によるとそのキラキラ、\n　『シャイニングビー玉』もこの辺りにあるって話なのよ。\n　だからこの洞窟が怪しいと思うの」,,
42029201,13,1,ミヤコ,「洞窟に来るなら先に言ってよね。\n　せっかく任務が終わったっていうのに、また泥だらけになっちゃった」,,
42029201,14,1,ミヤコ,「いきなり穴掘りに付き合わさせられるって分かってたら、\n　わたし来なかったんだけどな……」,,
42029201,15,1,カラスマ,「そんな寂しいこと言わないでよミヤコ。\n　あたしたち友だちでしょ？」,,
42029201,16,1,カラスマ,「いや、友だちにして大切な戦友にして、失っては生きていけない心の友。\n　そうでしょう？　ねえ、ねえねえっ、ねえったら～！」,,
42029201,17,1,ミヤコ,「カラスマ」,,
42029201,18,1,カラスマ,「あっハイ静かにします！\n　カラスマは今日も静か、静かです！\n　ほらクマモトも静かにして。\n　こういう時のミヤコに逆らっちゃダメよ」,,
42029201,19,1,クマモト,「ク、クマはうるさくしてないと思うんだけど……」,,
42029201,20,1,埋蔵金将軍,「あ、あの、埋蔵金……。\n　うまいぞう……？」,,
42029201,21,1,ミヤコ,「それでこれからどうするの、カラスマ」,,
42029201,22,1,カラスマ,「『シャイニングビー玉』って言うくらいだから、\n　こんな暗いところでもキラキラのビッカビカに輝いてると思うのよね。\n　でも光ってないってことは、やっぱりここにはないのかしら」,,
42029201,23,1,クマモト,「他の部屋も見ましたけど、\n　光っているものはありませんでしたね」,,
42029201,24,1,ミヤコ,「じゃあもう帰ろうよ。\n　わたし、お風呂に入りたい」,,
42029201,25,1,クマモト,「ク、クマもです」,,
42029201,26,1,カラスマ,「せっかくこんなお宝がありそうな場所なのに～。\n　でもクマモトの言うとおり、だいたい調べたのよね」,,
