StoryID,GroupOrder,ViewOrder,NameJP,PhraseJP,NameEN,PhraseEN
41020101,1,1,ノッティングヒル,「ついに決着をつける時が来たようね」,,
41020101,2,1,クインズウェイ,「念願の最終決戦、というわけですか」,,
41020101,3,1,,荒れ果てた大地の上、\nクインズウェイとノッティングヒルが剣を手に向かい合う。\n互いに真剣な顔で、隙を窺っている。,,
41020101,4,1,ノッティングヒル,「覚悟しなさい、\n　これまでの私とは違うってところ見せてあげるわ」,,
41020101,5,1,クインズウェイ,「私だってあなたと同じ、\n　いえそれ以上の研鑽を積んできました。\n　負けませんよ」,,
41020101,6,1,ノッティングヒル,「よく言ったわ。じゃあいくわよ！」,,
41020101,7,1,クインズウェイ,「よい気迫です、私もすべてを出し切りましょうッ！」,,
41020101,8,1,,剣と剣が正面からぶつかり合い、火花が散る。\nそして２人は顔を突き合わせたかと思うと、\n同時に後ろに跳びすさる。,,
41020101,9,1,ノッティングヒル,「う、う――上手いじゃない。\n　でも絶対に負けないんだから！」,,
41020101,10,1,クインズウェイ,「『ら』！？\n　ちょっと待ってください、ら、ら……」,,
41020101,11,1,ノッティングヒル,「隙ありっ！」,,
41020101,12,1,,剣戟のさなか戸惑うクインズウェイを、\nノッティングヒルが剣の腹で容赦なく頭を叩いた。,,
41020101,13,1,クインズウェイ,「いたぁっ！？」,,
41020101,14,1,ランカスター,「はい、しりとり模擬戦はノッティングヒルの勝ち」,,
41020101,15,1,ノッティングヒル,「ふふん、クインズウェイ、\n　あなたもたいしたことないのね」,,
41020101,16,1,クインズウェイ,「そんなこと言われても、\n　しりとりで会話しながらなんて難しいですよ。\n　ランカスター、普通の模擬戦にしてくれませんか？」,,
41020101,17,1,ランカスター,「戦場では一瞬の判断の遅れが敗北を招きます。\n　しりとりくらい、いつでもできるのが騎士というものです」,,
41020101,18,1,クインズウェイ,「た、確かにそうですね……！」,,
41020101,19,1,ノッティングヒル,「よしクインズウェイ、もう１回やるわよ！」,,
41020101,20,1,クインズウェイ,「はい！　私たちが騎士であることを証明しないと！」,,
41020101,21,1,ノッティングヒル,「じゃあ次のお題はトレインナイト縛りで！」,,
41020101,22,1,,騎士という言葉に反応した２人が、\n再び『しりとり模擬戦』を始める。\nあの２人を放っておいていいのか、ランカスター？,,
41020101,23,1,ランカスター,「何かやらせておいた方がうるさくありませんから」,,
41020101,24,1,ランカスター,「それにしても偵察に行ってくれたカオヤイさん、遅いですね」,,
41020101,25,1,,遠くを眺めながら、ランカスターが心配そうに呟く。\n現在、我々特鉄隊はＭフレイマリンの要請で、\nこの干上がった湖の幻霧調査をしているところである。,,
41020101,26,1,,海と間違うほどの広大な湖の跡地は、\nすべて乾燥しひび割れ、草もほとんど生えていない。\nそんな荒野で、なんと『船を見た』という報告が上がったのだ。,,
41020101,27,1,ランカスター,「情報が本物なら、\n　間違いなく幻霧の仕業でしょう。\n　早く手掛かりが見つかるといいんですが……」,,
41020101,28,1,,調査とはいえ、湖だった範囲はあまりにも広い。\nだから今、この辺りを多少知っているというカオヤイに\n偵察を頼んでいるのだが、まだ戻ってこない。,,
41020101,29,1,ランカスター,「あの２人は、何も見つからなければ今夜は\n　この荒野で夜を明かすって理解してるんでしょうか」,,
41020101,30,1,クインズウェイ,「シュティア！」,,
41020101,31,1,ノッティングヒル,「アカプルコ！」,,
41020101,32,1,クインズウェイ,「コスタリカ！」,,
41020101,33,1,ノッティングヒル,「カ、カ……」,,
41020101,34,1,ノッティングヒル,「カッティングヒル！！」,,
41020101,35,1,クインズウェイ,「誰ですかそれ！　そんな人いませんよ！」,,
41020101,36,1,ノッティングヒル,「技名よ！　私の！」,,
41020101,37,1,クインズウェイ,「ないでしょうそんな技！\n　そもそもそういうルールじゃありません！」,,
41020101,38,1,ノッティングヒル,「技名にして私の真の名前よ！\n　そう、私は今日からカッティングヒル！」,,
41020101,39,1,クインズウェイ,「ご両親が泣きますよ！」,,
41020101,40,1,ノッティングヒル,「うっ、パパとママを泣かせるわけにはいかないから、\n　ノッティングヒルに戻すわ」,,
41020101,41,1,クインズウェイ,「ではそろそろ答えてください！\n　コスタリカ！」,,
41020101,42,1,ノッティングヒル,「えっと、カ、カ……」,,
41020101,43,1,カオヤイ,「カオヤイ参上ーっ！」,,
41020101,44,1,クインズウェイ,「カオヤイさん！？」,,
41020101,45,1,ノッティングヒル,「どこ！？」,,
41020101,46,1,カオヤイ,「上だよ～～～」,,
41020101,47,1,,その声にみんなが空を見上げた瞬間、\n大きな鳥に捕まっていたカオヤイが地面に落ちてきた。,,
41020101,48,1,カオヤイ,「コンドルさん、ありがとね～～～」,,
41020101,49,1,カオヤイ,「えへへ、遠くまで行きすぎて困ってたら、\n　コンドルさんが運んでくれたんだよ」,,
41020101,50,1,ランカスター,「カオヤイさんに偵察をお願いして大正解でしたね。\n　それで、何か幻霧の手掛かりになりそうなものはありましたか？」,,
41020101,51,1,カオヤイ,「残念だけど、\n　ヤギの群れとワンちゃんがいたくらいで何にもなかったよ」,,
41020101,52,1,カオヤイ,「でも、空から見てたらね、\n　草が少しでも生えてるのって、この辺りだけみたいだよ」,,
41020101,53,1,ランカスター,「そういえば私たちのいる一帯だけ、\n　土が盛り上がってて丘のようになっているんですよね。\n　もしかして、ここって島だったんでしょうか」,,
41020101,54,1,,少ない情報からランカスターが推理をしてみせた、\nその時だった。,,
41020101,55,1,クインズウェイ,「いけない、幻霧です！」,,
41020101,56,1,ランカスター,「一瞬で周囲に現れましたね。\n　全員で四方を警戒、車掌さんを守りますよ」,,
41020101,57,1,,隠れられる場所も何もない上に、退路もない。\nこれは戦うしかないだろう。,,
